CaseID,Activity,CompleteTimestamp,CumTimeInterval,NormalizedTime
1,Queued-Awaiting Assignment,2006-01-11 23:49:42,0.0,0.0
1,Accepted-In Progress,2012-03-15 19:53:52,194817850.0,0.9999945534034966
1,Accepted-Assigned,2012-03-15 19:56:17,194817995.0,0.9999952976844249
1,Accepted-In Progress,2012-03-15 20:09:05,194818763.0,0.9999992398068588
1,Completed-Closed,2012-03-15 20:11:33,194818911.0,0.9999999994867028
2,Accepted-In Progress,2006-11-07 18:00:36,25899054.0,0.0
2,Accepted-In Progress,2006-11-07 21:05:44,25910162.0,6.766512685395084e-05
2,Accepted-Wait,2009-12-02 22:24:32,122769290.0,0.5900915382888149
2,Accepted-In Progress,2011-09-03 14:09:09,178035567.0,0.9267497705494007
2,Accepted-In Progress,2012-01-20 18:23:24,190060422.0,0.9999999811161422
2,Completed-Closed,2012-01-20 18:23:27,190060425.0,0.9999999993908434
3,Accepted-In Progress,2007-03-20 17:06:25,37387003.0,0.0
3,Accepted-Wait,2009-12-02 22:24:31,122769289.0,0.5599015461591176
3,Accepted-In Progress,2011-09-03 14:10:53,178035671.0,0.9223155102502222
3,Accepted-In Progress,2012-01-18 16:52:41,189882179.0,0.9999999862290728
3,Completed-Closed,2012-01-18 16:52:43,189882181.0,0.9999999993442416
4,Accepted-In Progress,2007-05-10 23:21:54,41815932.0,0.0
4,Accepted-Wait,2009-12-02 22:24:33,122769291.0,0.5467444098789418
4,Accepted-In Progress,2011-09-03 14:10:59,178035677.0,0.9200036294217877
4,Accepted-In Progress,2012-01-18 16:20:53,189880271.0,0.9999998845096791
4,Completed-Closed,2012-01-18 16:21:10,189880288.0,0.999999999324618
5,Accepted-In Progress,2007-07-25 21:21:05,48375083.0,0.0
5,Accepted-Wait,2009-12-02 22:24:32,122769290.0,0.5305510137632862
5,Queued-Awaiting Assignment,2010-08-25 18:13:01,145736599.0,0.6943450719937159
5,Accepted-In Progress,2011-09-05 16:24:13,178216471.0,0.925979089095367
5,Accepted-Assigned,2011-11-15 00:10:25,184292443.0,0.9693105961332381
5,Accepted-In Progress,2012-01-03 19:30:35,188595653.0,0.9999994430206888
5,Completed-Closed,2012-01-03 19:31:53,188595731.0,0.9999999992868384
6,Accepted-In Progress,2008-05-08 01:58:51,73188549.0,0.0
6,Accepted-In Progress,2008-10-06 23:44:37,86313295.0,0.11230893453535776
6,Accepted-Wait,2009-12-02 22:24:34,122769292.0,0.42426424250811384
6,Accepted-In Progress,2011-09-02 07:27:50,177925088.0,0.8962344187088226
6,Accepted-In Progress,2011-09-02 07:27:55,177925093.0,0.8962344614940065
6,Accepted-In Progress,2012-01-20 15:53:32,190051430.0,0.9999999734731859
6,Completed-Closed,2012-01-20 15:53:35,190051433.0,0.9999999991442964
7,Accepted-In Progress,2008-06-04 19:02:18,75582756.0,0.0
7,Accepted-Wait,2009-12-02 22:24:34,122769292.0,0.41685985911588386
7,Queued-Awaiting Assignment,2010-08-25 18:06:45,145736223.0,0.6197565417836733
7,Accepted-In Progress,2011-09-03 15:02:11,178038749.0,0.9051266405221605
7,Accepted-Assigned,2011-11-15 00:09:27,184292385.0,0.9603731163796385
7,Accepted-In Progress,2012-01-05 22:08:18,188777916.0,0.9999996280761091
7,Completed-Closed,2012-01-05 22:09:00,188777958.0,0.9999999991165703
8,Accepted-In Progress,2008-11-13 17:43:32,89574830.0,0.0
8,Accepted-In Progress,2012-01-30 18:56:24,190926402.0,0.9599524824166593
8,Accepted-In Progress,2012-01-30 19:12:05,190927343.0,0.9599613951080772
8,Queued-Awaiting Assignment,2012-02-16 22:52:16,192409354.0,0.9739982779145796
8,Accepted-In Progress,2012-02-16 23:09:17,192410375.0,0.9740079483268407
8,Queued-Awaiting Assignment,2012-02-16 23:09:43,192410401.0,0.9740081945861148
8,Accepted-In Progress,2012-02-16 23:10:10,192410428.0,0.9740084503168993
8,Completed-Closed,2012-03-19 17:26:32,195154610.0,0.999999999052849
9,Accepted-In Progress,2008-11-13 19:01:04,89579482.0,0.0
9,Accepted-Wait,2009-12-02 22:24:35,122769293.0,0.3308793421011714
9,Accepted-In Progress,2011-11-14 23:57:27,184291665.0,0.9442146205655029
9,Accepted-In Progress,2012-01-18 18:17:14,189887252.0,0.99999873290136
