CaseID,Activity,CompleteTimestamp,CumTimeInterval,NormalizedTime
1,Activity A,1970-01-01 09:00:00,0.0,0.0
1,,,,
1,,,,
1,Activity B,1970-01-01 11:00:00,7200.0,0.3999977777901234
1,,,,
1,,,,
1,Activity F,1970-01-01 14:00:00,18000.0,0.9999944444753085
1,,,,
2,Activity A,1970-01-01 09:00:00,0.0,0.0
2,,,,
2,,,,
2,Activity B,1970-01-01 11:00:00,7200.0,0.3999977777901234
2,,,,
2,,,,
2,Activity F,1970-01-01 14:00:00,18000.0,0.9999944444753085
2,,,,
3,Activity A,1970-01-01 09:00:00,0.0,0.0
3,,,,
3,,,,
3,Activity B,1970-01-01 11:00:00,7200.0,0.3999977777901234
3,,,,
3,,,,
3,Activity F,1970-01-01 14:00:00,18000.0,0.9999944444753085
3,,,,
4,Activity A,1970-01-01 09:00:00,0.0,0.0
4,,,,
4,,,,
4,Activity B,1970-01-01 11:00:00,7200.0,0.3999977777901234
4,,,,
4,,,,
4,Activity F,1970-01-01 14:00:00,18000.0,0.9999944444753085
4,,,,
5,Activity A,1970-01-01 09:00:00,0.0,0.0
5,,,,
5,,,,
5,Activity B,1970-01-01 11:00:00,7200.0,0.3999977777901234
5,,,,
5,,,,
5,Activity F,1970-01-01 14:00:00,18000.0,0.9999944444753085
5,,,,
6,Activity A,1970-01-01 09:00:00,0.0,0.0
6,,,,
6,,,,
6,Activity B,1970-01-01 11:00:00,7200.0,0.3999977777901234
6,,,,
6,,,,
6,Activity F,1970-01-01 14:00:00,18000.0,0.9999944444753085
6,,,,
7,Activity A,1970-01-01 09:00:00,0.0,0.0
7,,,,
7,,,,
7,Activity B,1970-01-01 11:00:00,7200.0,0.3999977777901234
7,,,,
7,,,,
7,Activity F,1970-01-01 14:00:00,18000.0,0.9999944444753085
7,,,,
8,Activity A,1970-01-01 09:00:00,0.0,0.0
8,,,,
8,,,,
8,Activity B,1970-01-01 11:00:00,7200.0,0.3999977777901234
8,,,,
8,,,,
8,Activity F,1970-01-01 14:00:00,18000.0,0.9999944444753085
8,,,,
9,Activity A,1970-01-01 09:00:00,0.0,0.0
9,,,,
9,,,,
9,Activity B,1970-01-01 11:00:00,7200.0,0.3999977777901234
9,,,,
9,,,,
9,Activity F,1970-01-01 14:00:00,18000.0,0.9999944444753085
9,,,,
10,Activity A,1970-01-01 09:00:00,0.0,0.0
10,,,,
10,,,,
10,Activity B,1970-01-01 11:00:00,7200.0,0.3999977777901234
10,,,,
10,,,,
10,Activity F,1970-01-01 14:00:00,18000.0,0.9999944444753085
10,,,,
11,Activity A,1970-01-01 09:00:00,0.0,0.0
11,,,,
11,,,,
