CaseID,Activity,CompleteTimestamp,CumTimeInterval,NormalizedTime
1,Activity A,1970-01-01 09:00:00,0.0,0.0
1,,,,
1,Activity C,1970-01-01 10:00:00,3600.0,0.1999988888950617
1,,,,
1,Activity E,1970-01-01 12:00:00,10800.0,0.5999966666851851
1,,,,
1,Activity F,1970-01-01 14:00:00,18000.0,0.9999944444753085
1,,,,
2,Activity A,1970-01-01 09:00:00,0.0,0.0
2,,,,
2,Activity D,1970-01-01 10:00:00,3600.0,0.1999988888950617
2,,,,
2,Activity E,1970-01-01 12:00:00,10800.0,0.5999966666851851
2,,,,
2,Activity F,1970-01-01 14:00:00,18000.0,0.9999944444753085
2,,,,
3,Activity A,1970-01-01 09:00:00,0.0,0.0
3,,,,
3,Activity C,1970-01-01 10:00:00,3600.0,0.1999988888950617
3,,,,
3,Activity E,1970-01-01 12:00:00,10800.0,0.5999966666851851
3,,,,
3,Activity F,1970-01-01 14:00:00,18000.0,0.9999944444753085
3,,,,
4,Activity A,1970-01-01 09:00:00,0.0,0.0
4,,,,
4,Activity C,1970-01-01 10:00:00,3600.0,0.1999988888950617
4,,,,
4,Activity E,1970-01-01 12:00:00,10800.0,0.5999966666851851
4,,,,
4,Activity F,1970-01-01 14:00:00,18000.0,0.9999944444753085
4,,,,
5,Activity A,1970-01-01 09:00:00,0.0,0.0
5,,,,
5,Activity C,1970-01-01 10:00:00,3600.0,0.1999988888950617
5,,,,
5,Activity E,1970-01-01 12:00:00,10800.0,0.5999966666851851
5,,,,
5,Activity F,1970-01-01 14:00:00,18000.0,0.9999944444753085
5,,,,
6,Activity A,1970-01-01 09:00:00,0.0,0.0
6,,,,
6,Activity D,1970-01-01 10:00:00,3600.0,0.1999988888950617
6,,,,
6,Activity E,1970-01-01 12:00:00,10800.0,0.5999966666851851
6,,,,
6,Activity F,1970-01-01 14:00:00,18000.0,0.9999944444753085
6,,,,
7,Activity A,1970-01-01 09:00:00,0.0,0.0
7,,,,
7,Activity D,1970-01-01 10:00:00,3600.0,0.1999988888950617
7,,,,
7,Activity E,1970-01-01 12:00:00,10800.0,0.5999966666851851
7,,,,
7,Activity F,1970-01-01 14:00:00,18000.0,0.9999944444753085
7,,,,
8,Activity A,1970-01-01 09:00:00,0.0,0.0
8,,,,
8,Activity D,1970-01-01 10:00:00,3600.0,0.1999988888950617
8,,,,
8,Activity E,1970-01-01 12:00:00,10800.0,0.5999966666851851
8,,,,
8,Activity F,1970-01-01 14:00:00,18000.0,0.9999944444753085
8,,,,
9,Activity A,1970-01-01 09:00:00,0.0,0.0
9,,,,
9,Activity C,1970-01-01 10:00:00,3600.0,0.1999988888950617
