CaseID,Activity,time:timestamp
1,Activity A,0.0
1,Activity D,8.1886891244442
1,Activity C,8.1886891244442
1,Activity B,8.881836305004146
1,,
1,Activity H,9.574983485564092
1,,
1,Activity J,9.980448593672257
2,Activity A,0.0
2,Activity C,8.1886891244442
2,,
2,Activity B,8.881836305004146
2,,
2,Activity I,9.574983485564092
2,,
2,Activity J,9.980448593672257
3,Activity A,0.0
3,Activity D,8.1886891244442
3,,
3,,
3,Activity E,9.287301413112312
3,Activity I,9.574983485564092
3,,
3,,
4,,
4,Activity D,8.1886891244442
4,,
4,Activity B,8.881836305004146
4,,
4,,
4,Activity F,9.798127036878302
4,,
5,,
5,Activity D,8.1886891244442
5,Activity C,8.1886891244442
5,Activity B,8.881836305004146
5,,
5,,
5,Activity F,9.798127036878302
5,,
6,,
6,Activity C,8.1886891244442
6,Activity D,8.1886891244442
6,,
6,Activity E,9.287301413112312
6,,
6,Activity F,9.798127036878302
6,,
7,Activity A,0.0
7,Activity C,8.1886891244442
7,Activity D,8.1886891244442
7,,
7,,
7,Activity H,9.574983485564092
7,Activity F,9.798127036878302
7,Activity J,9.980448593672257
8,,
8,,
8,,
8,,
8,Activity E,9.287301413112312
8,,
8,,
8,,
9,,
9,,
9,,
9,,
9,Activity E,9.287301413112312
9,,
9,Activity F,9.798127036878302
9,Activity J,9.980448593672257
10,,
10,,
10,Activity C,8.1886891244442
10,,
10,,
10,,
10,,
10,Activity J,9.980448593672257
11,Activity A,0.0
11,Activity D,8.1886891244442
11,,
11,,
11,Activity E,9.287301413112312
11,Activity G,9.574983485564092
11,Activity F,9.798127036878302
11,,
12,Activity A,0.0
12,,
12,Activity D,8.1886891244442
12,Activity B,8.881836305004146
12,Activity E,9.287301413112312
12,Activity H,9.574983485564092
12,Activity F,9.798127036878302
12,Activity J,9.980448593672257
13,Activity A,0.0
13,,
13,Activity D,8.1886891244442
13,Activity B,8.881836305004146
13,Activity E,9.287301413112312
13,Activity G,9.574983485564092
13,Activity F,9.798127036878302
13,Activity J,9.980448593672257
14,,
14,,
14,,
14,Activity B,8.881836305004146
14,,
14,Activity H,9.574983485564092
14,Activity F,9.798127036878302
14,Activity J,9.980448593672257
15,,
15,Activity D,8.1886891244442
15,,
15,Activity B,8.881836305004146
15,,
15,,
15,,
15,,
16,Activity A,0.0
16,Activity D,8.1886891244442
16,,
16,,
16,,
16,Activity I,9.574983485564092
16,Activity F,9.798127036878302
16,Activity J,9.980448593672257
17,,
17,Activity C,8.1886891244442
17,,
17,Activity B,8.881836305004146
17,,
17,Activity G,9.574983485564092
17,,
17,,
18,,
18,,
18,,
18,Activity B,8.881836305004146
18,,
18,,
18,,
18,Activity J,9.980448593672257
19,Activity A,0.0
19,,
19,,
19,,
19,Activity E,9.287301413112312
19,,
19,,
19,Activity J,9.980448593672257
20,,
20,,
20,,
20,Activity B,8.881836305004146
20,,
20,Activity G,9.574983485564092
20,Activity F,9.798127036878302
20,,
21,,
21,,
21,,
21,Activity B,8.881836305004146
21,Activity E,9.287301413112312
21,Activity G,9.574983485564092
21,Activity F,9.798127036878302
