CaseID,Activity,time:timestamp
1,,
1,Activity D,8.1886891244442
1,,
1,Activity B,8.881836305004146
1,,
1,Activity H,9.574983485564092
1,,
1,Activity J,9.980448593672257
2,,
2,Activity C,8.1886891244442
2,,
2,Activity B,8.881836305004146
2,,
2,Activity I,9.574983485564092
2,,
2,Activity J,9.980448593672257
3,,
3,Activity D,8.1886891244442
3,,
3,Activity B,8.881836305004146
3,,
3,Activity I,9.574983485564092
3,,
3,Activity J,9.980448593672257
4,,
4,Activity D,8.1886891244442
4,,
4,Activity B,8.881836305004146
4,,
4,Activity G,9.574983485564092
4,,
4,Activity J,9.980448593672257
5,,
5,Activity D,8.1886891244442
5,,
5,Activity B,8.881836305004146
5,,
5,Activity H,9.574983485564092
5,,
5,Activity J,9.980448593672257
6,,
6,Activity C,8.1886891244442
6,,
6,Activity B,8.881836305004146
6,,
6,Activity H,9.574983485564092
6,,
6,Activity J,9.980448593672257
7,,
7,Activity C,8.1886891244442
7,,
7,Activity B,8.881836305004146
7,,
7,Activity H,9.574983485564092
7,,
7,Activity J,9.980448593672257
8,,
8,Activity C,8.1886891244442
8,,
8,Activity B,8.881836305004146
8,,
8,Activity G,9.574983485564092
8,,
8,Activity J,9.980448593672257
9,,
9,Activity D,8.1886891244442
9,,
9,Activity B,8.881836305004146
9,,
9,Activity G,9.574983485564092
9,,
9,Activity J,9.980448593672257
10,,
10,Activity D,8.1886891244442
10,,
10,Activity B,8.881836305004146
10,,
10,Activity H,9.574983485564092
10,,
10,Activity J,9.980448593672257
11,,
11,Activity D,8.1886891244442
11,,
11,Activity B,8.881836305004146
11,,
11,Activity G,9.574983485564092
11,,
11,Activity J,9.980448593672257
12,,
12,Activity C,8.1886891244442
12,,
12,Activity B,8.881836305004146
12,,
12,Activity H,9.574983485564092
12,,
12,Activity J,9.980448593672257
13,,
13,Activity C,8.1886891244442
13,,
13,Activity B,8.881836305004146
13,,
13,Activity G,9.574983485564092
13,,
13,Activity J,9.980448593672257
14,,
14,Activity C,8.1886891244442
14,,
14,Activity B,8.881836305004146
14,,
14,Activity H,9.574983485564092
14,,
14,Activity J,9.980448593672257
15,,
15,Activity D,8.1886891244442
15,,
15,Activity B,8.881836305004146
15,,
15,Activity G,9.574983485564092
15,,
15,Activity J,9.980448593672257
16,,
16,Activity D,8.1886891244442
16,,
16,Activity B,8.881836305004146
16,,
16,Activity I,9.574983485564092
16,,
16,Activity J,9.980448593672257
17,,
17,Activity C,8.1886891244442
17,,
17,Activity B,8.881836305004146
17,,
17,Activity G,9.574983485564092
17,,
17,Activity J,9.980448593672257
18,,
18,Activity C,8.1886891244442
18,,
18,Activity B,8.881836305004146
18,,
18,Activity I,9.574983485564092
18,,
18,Activity J,9.980448593672257
19,,
19,Activity D,8.1886891244442
19,,
19,Activity B,8.881836305004146
19,,
19,Activity H,9.574983485564092
19,,
19,Activity J,9.980448593672257
20,,
20,Activity C,8.1886891244442
20,,
20,Activity B,8.881836305004146
20,,
20,Activity G,9.574983485564092
20,,
20,Activity J,9.980448593672257
21,,
21,Activity C,8.1886891244442
21,,
21,Activity B,8.881836305004146
21,,
21,Activity G,9.574983485564092
21,,
21,Activity J,9.980448593672257
22,,
22,Activity C,8.1886891244442
22,,
22,Activity B,8.881836305004146
22,,
