CaseID,Activity,org:resource,time:timestamp,(case) AMOUNT_REQ,concept:name,lifecycle:transition
1,A_SUBMITTED-COMPLETE,Value 1,0.0,9.90353755128617,A_SUBMITTED,COMPLETE
1,A_PARTLYSUBMITTED-COMPLETE,Value 1,0.28818203042163,9.90353755128617,A_PARTLYSUBMITTED,COMPLETE
1,A_PREACCEPTED-COMPLETE,Value 1,3.9956285873531385,9.90353755128617,A_PREACCEPTED,COMPLETE
1,W_Completeren aanvraag-SCHEDULE,Value 1,4.013297183299833,9.90353755128617,W_Completeren aanvraag,SCHEDULE
1,W_Completeren aanvraag-START,Value 2,10.583622717817631,9.90353755128617,W_Completeren aanvraag,START
1,A_ACCEPTED-COMPLETE,Value 3,10.592620737787215,9.90353755128617,A_ACCEPTED,COMPLETE
1,O_SELECTED-COMPLETE,Value 3,10.596277094151556,9.90353755128617,O_SELECTED,COMPLETE
1,A_FINALIZED-COMPLETE,Value 3,10.596277094151556,9.90353755128617,A_FINALIZED,COMPLETE
1,O_CREATED-COMPLETE,Value 3,10.596325960431273,9.90353755128617,O_CREATED,COMPLETE
1,O_SENT-COMPLETE,Value 3,10.596330536835847,9.90353755128617,O_SENT,COMPLETE
1,W_Nabellen offertes-SCHEDULE,Value 2,10.596334888144494,9.90353755128617,W_Nabellen offertes,SCHEDULE
1,W_Completeren aanvraag-COMPLETE,Value 2,10.596393979118448,9.90353755128617,W_Completeren aanvraag,COMPLETE
1,W_Nabellen offertes-START,Value 2,10.64107602604588,9.90353755128617,W_Nabellen offertes,START
1,W_Nabellen offertes-COMPLETE,Value 2,10.643169450896117,9.90353755128617,W_Nabellen offertes,COMPLETE
1,W_Nabellen offertes-START,Value 4,13.4025587553672,9.90353755128617,W_Nabellen offertes,START
1,W_Nabellen offertes-COMPLETE,Value 4,13.403016816784055,9.90353755128617,W_Nabellen offertes,COMPLETE
1,W_Nabellen offertes-START,Value 5,13.613172744632893,9.90353755128617,W_Nabellen offertes,START
1,O_SENT_BACK-COMPLETE,Value 5,13.613223149881803,9.90353755128617,O_SENT_BACK,COMPLETE
1,W_Valideren aanvraag-SCHEDULE,Value 5,13.613224241867382,9.90353755128617,W_Valideren aanvraag,SCHEDULE
1,W_Nabellen offertes-COMPLETE,Value 5,13.613225748854491,9.90353755128617,W_Nabellen offertes,COMPLETE
1,W_Valideren aanvraag-START,Value 6,13.883919746207917,9.90353755128617,W_Valideren aanvraag,START
1,A_REGISTERED-COMPLETE,Value 6,13.88571333189072,9.90353755128617,A_REGISTERED,COMPLETE
1,A_APPROVED-COMPLETE,Value 6,13.88571333189072,9.90353755128617,A_APPROVED,COMPLETE
1,O_ACCEPTED-COMPLETE,Value 6,13.88571333189072,9.90353755128617,O_ACCEPTED,COMPLETE
1,A_ACTIVATED-COMPLETE,Value 6,13.88571333189072,9.90353755128617,A_ACTIVATED,COMPLETE
1,W_Valideren aanvraag-COMPLETE,Value 6,13.885720603061477,9.90353755128617,W_Valideren aanvraag,COMPLETE
2,A_SUBMITTED-COMPLETE,Value 1,10.204136811444984,8.517393171418904,A_SUBMITTED,COMPLETE
2,A_PARTLYSUBMITTED-COMPLETE,Value 1,10.204282610261536,8.517393171418904,A_PARTLYSUBMITTED,COMPLETE
2,A_PREACCEPTED-COMPLETE,Value 1,10.206295967842177,8.517393171418904,A_PREACCEPTED,COMPLETE
2,W_Completeren aanvraag-SCHEDULE,Value 1,10.206404187488667,8.517393171418904,W_Completeren aanvraag,SCHEDULE
2,W_Completeren aanvraag-START,Value 2,10.584785988141682,8.517393171418904,W_Completeren aanvraag,START
2,W_Completeren aanvraag-COMPLETE,Value 2,10.593370210334546,8.517393171418904,W_Completeren aanvraag,COMPLETE
2,W_Completeren aanvraag-START,Value 2,10.814850744000982,8.517393171418904,W_Completeren aanvraag,START
2,A_ACCEPTED-COMPLETE,Value 3,10.821997180839364,8.517393171418904,A_ACCEPTED,COMPLETE
2,A_FINALIZED-COMPLETE,Value 3,10.824217815094867,8.517393171418904,A_FINALIZED,COMPLETE
2,O_SELECTED-COMPLETE,Value 3,10.824217815094867,8.517393171418904,O_SELECTED,COMPLETE
2,O_CREATED-COMPLETE,Value 3,10.824247124252944,8.517393171418904,O_CREATED,COMPLETE
2,O_SENT-COMPLETE,Value 3,10.824249015779872,8.517393171418904,O_SENT,COMPLETE
2,W_Nabellen offertes-SCHEDULE,Value 2,10.824250986945184,8.517393171418904,W_Nabellen offertes,SCHEDULE
2,W_Completeren aanvraag-COMPLETE,Value 2,10.824273067717739,8.517393171418904,W_Completeren aanvraag,COMPLETE
2,W_Nabellen offertes-START,Value 2,10.824763776169458,8.517393171418904,W_Nabellen offertes,START
2,W_Nabellen offertes-COMPLETE,Value 2,10.825009537512912,8.517393171418904,W_Nabellen offertes,COMPLETE
2,W_Nabellen offertes-START,Value 2,12.351728968816062,8.517393171418904,W_Nabellen offertes,START
2,O_SELECTED-COMPLETE,Value 7,12.352137227954804,8.517393171418904,O_SELECTED,COMPLETE
2,O_CANCELLED-COMPLETE,Value 7,12.352137227954804,8.517393171418904,O_CANCELLED,COMPLETE
2,O_CREATED-COMPLETE,Value 7,12.35214535912045,8.517393171418904,O_CREATED,COMPLETE
2,O_SENT-COMPLETE,Value 7,12.3521454973759,8.517393171418904,O_SENT,COMPLETE
2,W_Nabellen offertes-SCHEDULE,Value 2,12.35214677623533,8.517393171418904,W_Nabellen offertes,SCHEDULE
2,W_Nabellen offertes-COMPLETE,Value 2,12.352152194087585,8.517393171418904,W_Nabellen offertes,COMPLETE
2,W_Nabellen offertes-START,Value 2,12.352210937450865,8.517393171418904,W_Nabellen offertes,START
2,W_Nabellen offertes-COMPLETE,Value 2,12.35239137986915,8.517393171418904,W_Nabellen offertes,COMPLETE
2,W_Nabellen offertes-START,Value 5,13.60738034166108,8.517393171418904,W_Nabellen offertes,START
2,O_SENT_BACK-COMPLETE,Value 5,13.607452926032323,8.517393171418904,O_SENT_BACK,COMPLETE
2,W_Valideren aanvraag-SCHEDULE,Value 5,13.607453267097908,8.517393171418904,W_Valideren aanvraag,SCHEDULE
2,W_Nabellen offertes-COMPLETE,Value 5,13.607455067232939,8.517393171418904,W_Nabellen offertes,COMPLETE
2,W_Valideren aanvraag-START,Value 8,13.611719858792936,8.517393171418904,W_Valideren aanvraag,START
2,W_Valideren aanvraag-COMPLETE,Value 8,13.613065491124635,8.517393171418904,W_Valideren aanvraag,COMPLETE
2,W_Valideren aanvraag-START,Value 8,13.62480827438003,8.517393171418904,W_Valideren aanvraag,START
2,W_Valideren aanvraag-COMPLETE,Value 8,13.624991309323798,8.517393171418904,W_Valideren aanvraag,COMPLETE
2,W_Valideren aanvraag-START,Value 8,13.62503903543884,8.517393171418904,W_Valideren aanvraag,START
2,O_ACCEPTED-COMPLETE,Value 8,13.625224682009717,8.517393171418904,O_ACCEPTED,COMPLETE
