CaseID,Activity,time:timestamp
1,,
1,Activity B,8.1886891244442
1,,
1,Activity D,9.287301413112312
1,,
1,Activity K,9.798127036878302
1,,
1,Activity M,9.798127036878302
1,,
1,Activity I,9.980448593672257
1,,
1,Activity N,9.980448593672257
1,,
1,Activity F,10.268130666124037
2,,
2,Activity B,8.1886891244442
2,,
2,Activity D,9.287301413112312
2,,
2,Activity M,9.798127036878302
2,,
2,Activity G,9.798127036878302
2,,
2,Activity L,9.980448593672257
2,,
2,Activity I,9.980448593672257
2,,
2,Activity F,10.268130666124037
3,,
3,Activity B,8.1886891244442
3,,
3,Activity D,9.287301413112312
3,,
3,Activity G,9.798127036878302
3,,
3,Activity K,9.798127036878302
3,,
3,Activity I,9.980448593672257
3,,
3,Activity L,9.980448593672257
3,,
3,Activity F,10.268130666124037
4,,
4,Activity B,8.1886891244442
4,,
4,Activity D,9.287301413112312
4,,
4,Activity G,9.798127036878302
4,,
4,Activity M,9.798127036878302
4,,
4,Activity J,9.980448593672257
4,,
4,Activity N,9.980448593672257
4,,
4,Activity F,10.268130666124037
5,,
5,Activity B,8.1886891244442
5,,
5,Activity D,9.287301413112312
5,,
5,Activity M,9.798127036878302
5,,
5,Activity G,9.798127036878302
5,,
5,Activity L,9.980448593672257
5,,
5,Activity J,9.980448593672257
5,,
5,Activity F,10.268130666124037
6,,
6,Activity B,8.1886891244442
6,,
6,Activity D,9.287301413112312
6,,
6,Activity M,9.798127036878302
6,,
6,Activity G,9.798127036878302
6,,
6,Activity L,9.980448593672257
6,,
6,Activity I,9.980448593672257
6,,
6,Activity F,10.268130666124037
7,,
7,Activity B,8.1886891244442
7,,
7,Activity D,9.287301413112312
7,,
7,Activity G,9.798127036878302
7,,
7,Activity K,9.798127036878302
7,,
7,Activity I,9.980448593672257
7,,
7,Activity L,9.980448593672257
7,,
7,Activity F,10.268130666124037
8,,
8,Activity B,8.1886891244442
8,,
8,Activity D,9.287301413112312
8,,
8,Activity K,9.798127036878302
8,,
8,Activity G,9.798127036878302
8,,
8,Activity N,9.980448593672257
8,,
8,Activity J,9.980448593672257
8,,
8,Activity F,10.268130666124037
9,,
9,Activity B,8.1886891244442
9,,
9,Activity D,9.287301413112312
9,,
9,Activity M,9.798127036878302
9,,
9,Activity G,9.798127036878302
9,,
9,Activity L,9.980448593672257
9,,
9,Activity I,9.980448593672257
9,,
9,Activity F,10.268130666124037
10,,
10,Activity B,8.1886891244442
10,,
10,Activity D,9.287301413112312
10,,
10,Activity K,9.798127036878302
10,,
10,Activity M,9.798127036878302
10,,
10,Activity I,9.980448593672257
10,,
10,Activity N,9.980448593672257
10,,
10,Activity F,10.268130666124037
11,,
11,Activity B,8.1886891244442
11,,
11,Activity D,9.287301413112312
11,,
11,Activity K,9.798127036878302
11,,
11,Activity G,9.798127036878302
11,,
11,Activity N,9.980448593672257
11,,
11,Activity J,9.980448593672257
11,,
11,Activity F,10.268130666124037
12,,
12,Activity B,8.1886891244442
12,,
12,Activity D,9.287301413112312
12,,
12,Activity K,9.798127036878302
12,,
12,Activity G,9.798127036878302
12,,
12,Activity N,9.980448593672257
12,,
12,Activity I,9.980448593672257
12,,
12,Activity F,10.268130666124037
13,,
13,Activity B,8.1886891244442
13,,
13,Activity D,9.287301413112312
13,,
13,Activity G,9.798127036878302
13,,
13,Activity M,9.798127036878302
13,,
13,Activity I,9.980448593672257
13,,
13,Activity N,9.980448593672257
13,,
13,Activity F,10.268130666124037
14,,
14,Activity B,8.1886891244442
14,,
14,Activity D,9.287301413112312
14,,
14,Activity G,9.798127036878302
14,,
14,Activity M,9.798127036878302
14,,
14,Activity I,9.980448593672257
14,,
14,Activity N,9.980448593672257
14,,
14,Activity F,10.268130666124037
15,,
15,Activity B,8.1886891244442
15,,
15,Activity D,9.287301413112312
15,,
15,Activity K,9.798127036878302
15,,
15,Activity M,9.798127036878302
15,,
15,Activity I,9.980448593672257
15,,
15,Activity N,9.980448593672257
15,,
15,Activity F,10.268130666124037
16,,
16,Activity B,8.1886891244442
16,,
16,Activity D,9.287301413112312
16,,
16,Activity M,9.798127036878302
16,,
16,Activity K,9.798127036878302
16,,
16,Activity I,9.980448593672257
16,,
16,Activity L,9.980448593672257
16,,
16,Activity F,10.268130666124037
17,,
17,Activity B,8.1886891244442
17,,
17,Activity D,9.287301413112312
17,,
17,Activity G,9.798127036878302
17,,
17,Activity M,9.798127036878302
17,,
17,Activity I,9.980448593672257
17,,
17,Activity N,9.980448593672257
17,,
17,Activity F,10.268130666124037
18,,
18,Activity B,8.1886891244442
18,,
18,Activity D,9.287301413112312
18,,
18,Activity G,9.798127036878302
18,,
18,Activity K,9.798127036878302
18,,
18,Activity I,9.980448593672257
18,,
18,Activity L,9.980448593672257
18,,
18,Activity F,10.268130666124037
19,,
19,Activity B,8.1886891244442
19,,
19,Activity D,9.287301413112312
19,,
19,Activity M,9.798127036878302
19,,
19,Activity G,9.798127036878302
19,,
19,Activity L,9.980448593672257
19,,
19,Activity I,9.980448593672257
19,,
19,Activity F,10.268130666124037
20,,
20,Activity B,8.1886891244442
20,,
20,Activity D,9.287301413112312
20,,
20,Activity G,9.798127036878302
20,,
20,Activity K,9.798127036878302
20,,
20,Activity I,9.980448593672257
20,,
20,Activity L,9.980448593672257
20,,
20,Activity F,10.268130666124037
21,,
21,Activity B,8.1886891244442
21,,
21,Activity D,9.287301413112312
21,,
21,Activity M,9.798127036878302
21,,
21,Activity G,9.798127036878302
21,,
21,Activity L,9.980448593672257
21,,
21,Activity J,9.980448593672257
21,,
21,Activity F,10.268130666124037
22,,
22,Activity B,8.1886891244442
22,,
22,Activity D,9.287301413112312
22,,
22,Activity K,9.798127036878302
22,,
22,Activity M,9.798127036878302
22,,
22,Activity I,9.980448593672257
22,,
22,Activity N,9.980448593672257
22,,
22,Activity F,10.268130666124037
23,,
23,Activity B,8.1886891244442
23,,
23,Activity D,9.287301413112312
23,,
23,Activity G,9.798127036878302
23,,
23,Activity K,9.798127036878302
23,,
23,Activity I,9.980448593672257
23,,
23,Activity L,9.980448593672257
23,,
23,Activity F,10.268130666124037
24,,
24,Activity B,8.1886891244442
24,,
24,Activity D,9.287301413112312
24,,
24,Activity G,9.798127036878302
24,,
24,Activity M,9.798127036878302
24,,
24,Activity I,9.980448593672257
24,,
24,Activity N,9.980448593672257
24,,
24,Activity F,10.268130666124037
25,,
25,Activity B,8.1886891244442
25,,
25,Activity D,9.287301413112312
25,,
25,Activity M,9.798127036878302
25,,
25,Activity K,9.798127036878302
25,,
25,Activity J,9.980448593672257
25,,
25,Activity L,9.980448593672257
25,,
25,Activity F,10.268130666124037
26,,
26,Activity B,8.1886891244442
26,,
26,Activity D,9.287301413112312
26,,
26,Activity K,9.798127036878302
26,,
26,Activity M,9.798127036878302
26,,
26,Activity J,9.980448593672257
26,,
26,Activity N,9.980448593672257
26,,
26,Activity F,10.268130666124037
