CaseID,Activity,time:timestamp
1,Activity A,0.0
1,Activity B,8.1886891244442
1,Activity C,8.881836305004146
1,Activity D,9.287301413112312
1,Activity E,9.574983485564092
1,,
1,,
1,,
1,,
1,Activity I,9.980448593672257
1,Activity J,9.980448593672257
1,Activity N,9.980448593672257
1,Activity H,10.134599273499514
1,,
2,,
2,,
2,Activity C,8.881836305004146
2,Activity D,9.287301413112312
2,Activity E,9.574983485564092
2,Activity M,9.798127036878302
2,Activity K,9.798127036878302
2,Activity G,9.798127036878302
2,,
2,Activity L,9.980448593672257
2,Activity J,9.980448593672257
2,,
2,,
2,Activity F,10.268130666124037
3,,
3,,
3,Activity C,8.881836305004146
3,Activity D,9.287301413112312
3,,
3,,
3,Activity M,9.798127036878302
3,Activity K,9.798127036878302
3,Activity J,9.980448593672257
3,,
3,,
3,,
3,,
3,,
4,,
4,Activity B,8.1886891244442
4,,
4,,
4,,
4,,
4,Activity K,9.798127036878302
4,,
4,,
4,,
4,Activity L,9.980448593672257
4,Activity N,9.980448593672257
4,Activity H,10.134599273499514
4,Activity F,10.268130666124037
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,Activity G,9.798127036878302
5,,
5,Activity L,9.980448593672257
5,,
5,,
5,,
5,Activity F,10.268130666124037
6,,
6,,
6,,
6,Activity D,9.287301413112312
6,,
6,Activity M,9.798127036878302
6,Activity K,9.798127036878302
6,,
6,Activity N,9.980448593672257
6,,
6,,
6,,
6,Activity H,10.134599273499514
6,Activity F,10.268130666124037
7,Activity A,0.0
7,Activity B,8.1886891244442
7,,
7,Activity D,9.287301413112312
7,Activity E,9.574983485564092
7,Activity G,9.798127036878302
7,Activity M,9.798127036878302
7,Activity K,9.798127036878302
7,Activity J,9.980448593672257
7,Activity I,9.980448593672257
7,,
7,,
7,Activity H,10.134599273499514
7,,
8,Activity A,0.0
8,,
8,,
8,Activity D,9.287301413112312
8,Activity E,9.574983485564092
8,Activity K,9.798127036878302
8,Activity M,9.798127036878302
8,Activity G,9.798127036878302
8,,
8,,
8,Activity I,9.980448593672257
8,Activity J,9.980448593672257
8,,
8,Activity F,10.268130666124037
9,,
9,Activity B,8.1886891244442
9,Activity C,8.881836305004146
9,Activity D,9.287301413112312
9,,
9,Activity M,9.798127036878302
9,,
9,Activity G,9.798127036878302
9,Activity N,9.980448593672257
9,,
9,,
9,Activity I,9.980448593672257
9,,
9,,
10,Activity A,0.0
10,,
10,Activity C,8.881836305004146
10,,
10,Activity E,9.574983485564092
10,Activity K,9.798127036878302
10,Activity G,9.798127036878302
10,Activity M,9.798127036878302
10,,
10,,
10,Activity J,9.980448593672257
10,,
10,Activity H,10.134599273499514
10,Activity F,10.268130666124037
11,Activity A,0.0
11,,
11,,
11,,
11,,
11,Activity K,9.798127036878302
11,Activity M,9.798127036878302
11,Activity G,9.798127036878302
11,Activity L,9.980448593672257
11,,
11,,
11,,
11,,
11,Activity F,10.268130666124037
12,Activity A,0.0
12,Activity B,8.1886891244442
12,,
12,,
12,,
12,Activity K,9.798127036878302
12,Activity M,9.798127036878302
12,,
12,Activity L,9.980448593672257
12,,
12,Activity J,9.980448593672257
12,,
12,Activity H,10.134599273499514
12,,
13,Activity A,0.0
13,,
13,Activity C,8.881836305004146
13,,
13,Activity E,9.574983485564092
13,Activity G,9.798127036878302
13,Activity K,9.798127036878302
13,,
13,Activity J,9.980448593672257
13,,
13,Activity L,9.980448593672257
13,,
13,Activity H,10.134599273499514
13,,
14,,
14,,
14,,
14,,
14,Activity E,9.574983485564092
14,,
14,,
14,,
14,Activity J,9.980448593672257
14,Activity I,9.980448593672257
14,,
14,Activity N,9.980448593672257
14,Activity H,10.134599273499514
14,Activity F,10.268130666124037
15,,
15,Activity B,8.1886891244442
15,,
15,,
15,Activity E,9.574983485564092
15,,
15,Activity G,9.798127036878302
15,,
15,,
15,,
15,,
15,,
15,Activity H,10.134599273499514
15,,
16,Activity A,0.0
16,Activity B,8.1886891244442
16,,
16,,
16,Activity E,9.574983485564092
16,,
16,Activity G,9.798127036878302
16,Activity K,9.798127036878302
16,Activity N,9.980448593672257
16,Activity I,9.980448593672257
16,Activity J,9.980448593672257
16,Activity L,9.980448593672257
16,Activity H,10.134599273499514
16,,
17,Activity A,0.0
17,Activity B,8.1886891244442
17,Activity C,8.881836305004146
17,,
17,,
17,,
17,Activity K,9.798127036878302
17,,
17,,
17,Activity I,9.980448593672257
17,Activity L,9.980448593672257
17,Activity N,9.980448593672257
17,Activity H,10.134599273499514
17,Activity F,10.268130666124037
18,,
18,,
18,,
18,Activity D,9.287301413112312
18,,
18,Activity G,9.798127036878302
18,,
18,Activity K,9.798127036878302
18,Activity J,9.980448593672257
18,,
18,,
18,Activity L,9.980448593672257
18,Activity H,10.134599273499514
18,Activity F,10.268130666124037
19,Activity A,0.0
19,,
19,,
19,Activity D,9.287301413112312
19,,
19,,
19,Activity K,9.798127036878302
19,Activity G,9.798127036878302
19,,
19,Activity L,9.980448593672257
19,Activity J,9.980448593672257
19,Activity I,9.980448593672257
19,Activity H,10.134599273499514
19,Activity F,10.268130666124037
20,,
20,,
20,Activity C,8.881836305004146
20,Activity D,9.287301413112312
20,Activity E,9.574983485564092
20,,
20,,
20,,
20,Activity J,9.980448593672257
20,Activity I,9.980448593672257
20,,
20,,
20,,
20,Activity F,10.268130666124037
21,Activity A,0.0
21,Activity B,8.1886891244442
21,Activity C,8.881836305004146
21,Activity D,9.287301413112312
21,Activity E,9.574983485564092
21,,
21,Activity K,9.798127036878302
21,,
21,,
21,,
21,Activity I,9.980448593672257
21,Activity J,9.980448593672257
21,Activity H,10.134599273499514
21,,
22,Activity A,0.0
22,,
22,Activity C,8.881836305004146
22,Activity D,9.287301413112312
22,,
22,,
22,,
22,,
22,Activity L,9.980448593672257
22,Activity I,9.980448593672257
22,,
22,,
22,,
22,,
23,Activity A,0.0
23,,
23,Activity C,8.881836305004146
23,,
23,Activity E,9.574983485564092
23,,
23,,
23,,
23,,
23,,
23,,
23,Activity L,9.980448593672257
23,Activity H,10.134599273499514
23,,
24,Activity A,0.0
24,Activity B,8.1886891244442
24,,
24,Activity D,9.287301413112312
24,Activity E,9.574983485564092
24,Activity G,9.798127036878302
24,,
24,,
24,,
24,Activity I,9.980448593672257
24,Activity L,9.980448593672257
24,Activity N,9.980448593672257
24,Activity H,10.134599273499514
24,,
25,,
25,,
25,Activity C,8.881836305004146
25,Activity D,9.287301413112312
25,,
25,Activity M,9.798127036878302
25,,
25,,
25,,
25,,
25,,
25,,
25,Activity H,10.134599273499514
25,Activity F,10.268130666124037
26,,
26,Activity B,8.1886891244442
26,,
26,Activity D,9.287301413112312
26,,
26,Activity K,9.798127036878302
26,Activity G,9.798127036878302
26,,
26,,
26,Activity J,9.980448593672257
26,,
26,Activity N,9.980448593672257
26,,
26,,
27,,
27,Activity B,8.1886891244442
27,,
27,Activity D,9.287301413112312
27,Activity E,9.574983485564092
27,,
27,Activity K,9.798127036878302
27,,
27,,
27,Activity J,9.980448593672257
27,,
27,Activity N,9.980448593672257
27,Activity H,10.134599273499514
27,,
28,,
28,,
28,,
28,Activity D,9.287301413112312
28,Activity E,9.574983485564092
28,,
28,Activity M,9.798127036878302
28,,
28,,
28,,
28,Activity J,9.980448593672257
28,Activity I,9.980448593672257
28,Activity H,10.134599273499514
28,Activity F,10.268130666124037
29,,
29,,
29,,
29,Activity D,9.287301413112312
29,Activity E,9.574983485564092
29,,
29,,
29,Activity K,9.798127036878302
29,,
29,Activity I,9.980448593672257
29,Activity N,9.980448593672257
29,Activity L,9.980448593672257
29,Activity H,10.134599273499514
29,,
30,,
30,,
30,,
30,Activity D,9.287301413112312
30,,
30,,
30,Activity M,9.798127036878302
30,Activity K,9.798127036878302
30,,
30,,
30,Activity N,9.980448593672257
30,Activity L,9.980448593672257
30,,
30,,
31,Activity A,0.0
31,,
31,Activity C,8.881836305004146
31,Activity D,9.287301413112312
31,,
31,,
31,Activity G,9.798127036878302
31,,
31,,
31,Activity J,9.980448593672257
31,Activity I,9.980448593672257
31,,
31,,
31,,
32,Activity A,0.0
32,,
32,Activity C,8.881836305004146
32,,
32,Activity E,9.574983485564092
32,,
32,,
32,,
32,Activity L,9.980448593672257
32,,
32,Activity J,9.980448593672257
32,,
32,Activity H,10.134599273499514
32,Activity F,10.268130666124037
33,Activity A,0.0
33,Activity B,8.1886891244442
33,Activity C,8.881836305004146
33,Activity D,9.287301413112312
33,Activity E,9.574983485564092
33,Activity G,9.798127036878302
33,,
33,Activity K,9.798127036878302
33,Activity J,9.980448593672257
33,,
33,Activity N,9.980448593672257
33,Activity L,9.980448593672257
33,,
33,,
34,,
34,,
34,,
34,,
34,,
34,,
34,Activity M,9.798127036878302
34,,
34,Activity J,9.980448593672257
34,Activity I,9.980448593672257
34,Activity N,9.980448593672257
34,,
34,,
34,Activity F,10.268130666124037
35,Activity A,0.0
35,Activity B,8.1886891244442
35,,
35,Activity D,9.287301413112312
35,,
35,Activity K,9.798127036878302
35,Activity M,9.798127036878302
35,,
35,Activity L,9.980448593672257
35,Activity N,9.980448593672257
35,,
35,,
35,,
35,Activity F,10.268130666124037
36,Activity A,0.0
36,Activity B,8.1886891244442
36,Activity C,8.881836305004146
36,,
36,,
36,,
36,Activity G,9.798127036878302
36,Activity K,9.798127036878302
36,Activity N,9.980448593672257
36,,
36,Activity J,9.980448593672257
36,Activity L,9.980448593672257
36,Activity H,10.134599273499514
36,Activity F,10.268130666124037
37,,
37,Activity B,8.1886891244442
37,Activity C,8.881836305004146
37,,
37,Activity E,9.574983485564092
37,,
37,Activity M,9.798127036878302
37,,
37,Activity L,9.980448593672257
37,,
37,Activity I,9.980448593672257
37,Activity J,9.980448593672257
37,Activity H,10.134599273499514
37,,
38,Activity A,0.0
38,Activity B,8.1886891244442
38,,
38,,
38,Activity E,9.574983485564092
38,Activity M,9.798127036878302
38,,
38,,
38,,
38,Activity L,9.980448593672257
38,,
38,,
38,,
38,Activity F,10.268130666124037
39,,
39,Activity B,8.1886891244442
39,Activity C,8.881836305004146
39,Activity D,9.287301413112312
39,Activity E,9.574983485564092
39,Activity M,9.798127036878302
39,Activity K,9.798127036878302
39,Activity G,9.798127036878302
39,,
39,Activity L,9.980448593672257
39,,
39,Activity I,9.980448593672257
39,Activity H,10.134599273499514
39,,
40,Activity A,0.0
40,Activity B,8.1886891244442
40,Activity C,8.881836305004146
40,,
40,,
40,,
40,Activity G,9.798127036878302
40,,
40,Activity L,9.980448593672257
40,,
40,,
40,,
40,Activity H,10.134599273499514
40,Activity F,10.268130666124037
41,Activity A,0.0
41,Activity B,8.1886891244442
41,,
41,,
41,Activity E,9.574983485564092
41,Activity M,9.798127036878302
41,Activity K,9.798127036878302
41,Activity G,9.798127036878302
41,Activity N,9.980448593672257
41,Activity L,9.980448593672257
41,,
41,Activity J,9.980448593672257
41,,
41,Activity F,10.268130666124037
42,Activity A,0.0
42,Activity B,8.1886891244442
42,Activity C,8.881836305004146
42,Activity D,9.287301413112312
42,,
42,Activity G,9.798127036878302
42,Activity M,9.798127036878302
42,,
42,,
42,Activity I,9.980448593672257
42,,
42,Activity L,9.980448593672257
42,,
42,,
43,,
43,Activity B,8.1886891244442
43,Activity C,8.881836305004146
43,,
43,,
43,,
43,Activity M,9.798127036878302
43,,
43,Activity J,9.980448593672257
43,,
43,,
43,,
43,Activity H,10.134599273499514
43,,
44,Activity A,0.0
44,,
44,,
44,,
44,Activity E,9.574983485564092
44,,
44,,
44,Activity G,9.798127036878302
44,Activity N,9.980448593672257
44,,
44,Activity J,9.980448593672257
44,,
44,,
44,Activity F,10.268130666124037
45,,
45,,
45,,
45,Activity D,9.287301413112312
45,Activity E,9.574983485564092
45,Activity M,9.798127036878302
45,,
45,Activity K,9.798127036878302
45,,
45,Activity I,9.980448593672257
45,,
45,,
45,,
45,Activity F,10.268130666124037
46,Activity A,0.0
46,Activity B,8.1886891244442
46,,
46,Activity D,9.287301413112312
46,Activity E,9.574983485564092
46,,
46,Activity M,9.798127036878302
46,Activity G,9.798127036878302
46,,
46,,
46,,
46,,
46,Activity H,10.134599273499514
46,,
47,Activity A,0.0
47,,
47,,
47,Activity D,9.287301413112312
47,Activity E,9.574983485564092
47,,
47,Activity G,9.798127036878302
47,Activity K,9.798127036878302
47,,
47,Activity J,9.980448593672257
47,Activity I,9.980448593672257
47,Activity L,9.980448593672257
47,Activity H,10.134599273499514
47,Activity F,10.268130666124037
48,,
48,,
48,Activity C,8.881836305004146
48,Activity D,9.287301413112312
48,Activity E,9.574983485564092
48,,
48,Activity G,9.798127036878302
48,Activity K,9.798127036878302
48,Activity N,9.980448593672257
48,,
48,,
48,Activity L,9.980448593672257
48,Activity H,10.134599273499514
48,,
49,Activity A,0.0
49,,
49,,
49,Activity D,9.287301413112312
49,,
49,Activity M,9.798127036878302
49,Activity K,9.798127036878302
49,Activity G,9.798127036878302
49,,
49,,
49,,
49,,
49,,
49,,
50,,
50,,
50,,
50,Activity D,9.287301413112312
50,,
50,Activity G,9.798127036878302
50,Activity M,9.798127036878302
50,,
50,Activity J,9.980448593672257
50,,
50,Activity N,9.980448593672257
50,Activity L,9.980448593672257
50,Activity H,10.134599273499514
50,Activity F,10.268130666124037
51,,
51,Activity B,8.1886891244442
51,Activity C,8.881836305004146
51,Activity D,9.287301413112312
51,,
51,,
51,Activity K,9.798127036878302
51,Activity G,9.798127036878302
51,Activity N,9.980448593672257
51,Activity L,9.980448593672257
51,Activity J,9.980448593672257
51,Activity I,9.980448593672257
51,Activity H,10.134599273499514
51,,
52,Activity A,0.0
52,Activity B,8.1886891244442
52,Activity C,8.881836305004146
52,,
52,Activity E,9.574983485564092
52,Activity G,9.798127036878302
52,Activity M,9.798127036878302
52,,
52,Activity J,9.980448593672257
52,Activity I,9.980448593672257
52,,
52,Activity L,9.980448593672257
52,,
52,Activity F,10.268130666124037
53,,
53,,
53,,
53,Activity D,9.287301413112312
53,Activity E,9.574983485564092
53,Activity G,9.798127036878302
53,Activity M,9.798127036878302
53,,
53,Activity J,9.980448593672257
53,,
53,,
53,,
53,Activity H,10.134599273499514
53,,
54,Activity A,0.0
54,Activity B,8.1886891244442
54,,
54,,
54,,
54,Activity M,9.798127036878302
54,Activity K,9.798127036878302
54,,
54,,
54,Activity L,9.980448593672257
54,,
54,Activity J,9.980448593672257
54,Activity H,10.134599273499514
54,,
55,,
55,Activity B,8.1886891244442
55,Activity C,8.881836305004146
55,Activity D,9.287301413112312
55,Activity E,9.574983485564092
55,,
55,,
55,Activity K,9.798127036878302
55,Activity N,9.980448593672257
55,,
55,Activity I,9.980448593672257
55,,
55,Activity H,10.134599273499514
55,Activity F,10.268130666124037
56,Activity A,0.0
56,Activity B,8.1886891244442
56,Activity C,8.881836305004146
56,Activity D,9.287301413112312
56,,
56,Activity G,9.798127036878302
56,Activity M,9.798127036878302
56,Activity K,9.798127036878302
56,,
56,,
56,,
56,,
56,,
56,Activity F,10.268130666124037
57,Activity A,0.0
57,Activity B,8.1886891244442
57,,
57,,
57,,
57,Activity K,9.798127036878302
57,Activity M,9.798127036878302
57,Activity G,9.798127036878302
57,Activity L,9.980448593672257
57,Activity N,9.980448593672257
57,Activity I,9.980448593672257
57,Activity J,9.980448593672257
57,,
57,Activity F,10.268130666124037
