CaseID,Activity,CompleteTimestamp,CumTimeInterval,NormalizedTime
1,,,,
1,Activity B,1970-01-01 10:00:00,3600.0,0.0
1,,,,
1,Activity D,1970-01-01 12:00:00,10800.0,0.2857131519319368
1,,,,
1,Activity K,1970-01-01 14:00:00,18000.0,0.5714263038638736
1,,,,
1,Activity M,1970-01-01 14:00:00,18000.0,0.5714263038638736
1,,,,
1,Activity I,1970-01-01 15:00:00,21600.0,0.714282879829842
1,,,,
1,Activity N,1970-01-01 15:00:00,21600.0,0.714282879829842
1,,,,
1,Activity F,1970-01-01 17:00:00,28800.0,0.9999960317617788
2,,,,
2,Activity B,1970-01-01 10:00:00,3600.0,0.0
2,,,,
2,Activity D,1970-01-01 12:00:00,10800.0,0.2857131519319368
2,,,,
2,Activity M,1970-01-01 14:00:00,18000.0,0.5714263038638736
2,,,,
2,Activity G,1970-01-01 14:00:00,18000.0,0.5714263038638736
2,,,,
2,Activity L,1970-01-01 15:00:00,21600.0,0.714282879829842
2,,,,
2,Activity I,1970-01-01 15:00:00,21600.0,0.714282879829842
2,,,,
2,Activity F,1970-01-01 17:00:00,28800.0,0.9999960317617788
3,,,,
3,Activity B,1970-01-01 10:00:00,3600.0,0.0
3,,,,
3,Activity D,1970-01-01 12:00:00,10800.0,0.2857131519319368
3,,,,
3,Activity G,1970-01-01 14:00:00,18000.0,0.5714263038638736
3,,,,
3,Activity K,1970-01-01 14:00:00,18000.0,0.5714263038638736
3,,,,
3,Activity I,1970-01-01 15:00:00,21600.0,0.714282879829842
3,,,,
3,Activity L,1970-01-01 15:00:00,21600.0,0.714282879829842
3,,,,
3,Activity F,1970-01-01 17:00:00,28800.0,0.9999960317617788
4,,,,
4,Activity B,1970-01-01 10:00:00,3600.0,0.0
4,,,,
4,Activity D,1970-01-01 12:00:00,10800.0,0.2857131519319368
4,,,,
4,Activity G,1970-01-01 14:00:00,18000.0,0.5714263038638736
4,,,,
4,Activity M,1970-01-01 14:00:00,18000.0,0.5714263038638736
4,,,,
4,Activity J,1970-01-01 15:00:00,21600.0,0.714282879829842
4,,,,
4,Activity N,1970-01-01 15:00:00,21600.0,0.714282879829842
4,,,,
4,Activity F,1970-01-01 17:00:00,28800.0,0.9999960317617788
5,,,,
5,Activity B,1970-01-01 10:00:00,3600.0,0.0
5,,,,
5,Activity D,1970-01-01 12:00:00,10800.0,0.2857131519319368
5,,,,
5,Activity M,1970-01-01 14:00:00,18000.0,0.5714263038638736
5,,,,
5,Activity G,1970-01-01 14:00:00,18000.0,0.5714263038638736
5,,,,
5,Activity L,1970-01-01 15:00:00,21600.0,0.714282879829842
5,,,,
5,Activity J,1970-01-01 15:00:00,21600.0,0.714282879829842
5,,,,
5,Activity F,1970-01-01 17:00:00,28800.0,0.9999960317617788
6,,,,
6,Activity B,1970-01-01 10:00:00,3600.0,0.0
6,,,,
6,Activity D,1970-01-01 12:00:00,10800.0,0.2857131519319368
6,,,,
6,Activity M,1970-01-01 14:00:00,18000.0,0.5714263038638736
6,,,,
6,Activity G,1970-01-01 14:00:00,18000.0,0.5714263038638736
6,,,,
6,Activity L,1970-01-01 15:00:00,21600.0,0.714282879829842
6,,,,
6,Activity I,1970-01-01 15:00:00,21600.0,0.714282879829842
6,,,,
6,Activity F,1970-01-01 17:00:00,28800.0,0.9999960317617788
7,,,,
7,Activity B,1970-01-01 10:00:00,3600.0,0.0
7,,,,
7,Activity D,1970-01-01 12:00:00,10800.0,0.2857131519319368
7,,,,
7,Activity G,1970-01-01 14:00:00,18000.0,0.5714263038638736
7,,,,
7,Activity K,1970-01-01 14:00:00,18000.0,0.5714263038638736
7,,,,
7,Activity I,1970-01-01 15:00:00,21600.0,0.714282879829842
7,,,,
7,Activity L,1970-01-01 15:00:00,21600.0,0.714282879829842
7,,,,
7,Activity F,1970-01-01 17:00:00,28800.0,0.9999960317617788
8,,,,
8,Activity B,1970-01-01 10:00:00,3600.0,0.0
8,,,,
8,Activity D,1970-01-01 12:00:00,10800.0,0.2857131519319368
8,,,,
8,Activity K,1970-01-01 14:00:00,18000.0,0.5714263038638736
8,,,,
8,Activity G,1970-01-01 14:00:00,18000.0,0.5714263038638736
8,,,,
8,Activity N,1970-01-01 15:00:00,21600.0,0.714282879829842
8,,,,
8,Activity J,1970-01-01 15:00:00,21600.0,0.714282879829842
8,,,,
8,Activity F,1970-01-01 17:00:00,28800.0,0.9999960317617788
9,,,,
9,Activity B,1970-01-01 10:00:00,3600.0,0.0
9,,,,
9,Activity D,1970-01-01 12:00:00,10800.0,0.2857131519319368
9,,,,
9,Activity M,1970-01-01 14:00:00,18000.0,0.5714263038638736
9,,,,
9,Activity G,1970-01-01 14:00:00,18000.0,0.5714263038638736
9,,,,
9,Activity L,1970-01-01 15:00:00,21600.0,0.714282879829842
9,,,,
9,Activity I,1970-01-01 15:00:00,21600.0,0.714282879829842
9,,,,
9,Activity F,1970-01-01 17:00:00,28800.0,0.9999960317617788
10,,,,
10,Activity B,1970-01-01 10:00:00,3600.0,0.0
10,,,,
10,Activity D,1970-01-01 12:00:00,10800.0,0.2857131519319368
10,,,,
10,Activity K,1970-01-01 14:00:00,18000.0,0.5714263038638736
10,,,,
10,Activity M,1970-01-01 14:00:00,18000.0,0.5714263038638736
10,,,,
10,Activity I,1970-01-01 15:00:00,21600.0,0.714282879829842
10,,,,
10,Activity N,1970-01-01 15:00:00,21600.0,0.714282879829842
10,,,,
10,Activity F,1970-01-01 17:00:00,28800.0,0.9999960317617788
11,,,,
11,Activity B,1970-01-01 10:00:00,3600.0,0.0
11,,,,
11,Activity D,1970-01-01 12:00:00,10800.0,0.2857131519319368
11,,,,
11,Activity K,1970-01-01 14:00:00,18000.0,0.5714263038638736
11,,,,
11,Activity G,1970-01-01 14:00:00,18000.0,0.5714263038638736
11,,,,
11,Activity N,1970-01-01 15:00:00,21600.0,0.714282879829842
11,,,,
11,Activity J,1970-01-01 15:00:00,21600.0,0.714282879829842
11,,,,
11,Activity F,1970-01-01 17:00:00,28800.0,0.9999960317617788
12,,,,
12,Activity B,1970-01-01 10:00:00,3600.0,0.0
12,,,,
12,Activity D,1970-01-01 12:00:00,10800.0,0.2857131519319368
12,,,,
12,Activity K,1970-01-01 14:00:00,18000.0,0.5714263038638736
12,,,,
12,Activity G,1970-01-01 14:00:00,18000.0,0.5714263038638736
12,,,,
12,Activity N,1970-01-01 15:00:00,21600.0,0.714282879829842
12,,,,
12,Activity I,1970-01-01 15:00:00,21600.0,0.714282879829842
12,,,,
12,Activity F,1970-01-01 17:00:00,28800.0,0.9999960317617788
13,,,,
13,Activity B,1970-01-01 10:00:00,3600.0,0.0
13,,,,
13,Activity D,1970-01-01 12:00:00,10800.0,0.2857131519319368
13,,,,
13,Activity G,1970-01-01 14:00:00,18000.0,0.5714263038638736
13,,,,
13,Activity M,1970-01-01 14:00:00,18000.0,0.5714263038638736
13,,,,
13,Activity I,1970-01-01 15:00:00,21600.0,0.714282879829842
13,,,,
13,Activity N,1970-01-01 15:00:00,21600.0,0.714282879829842
13,,,,
13,Activity F,1970-01-01 17:00:00,28800.0,0.9999960317617788
14,,,,
14,Activity B,1970-01-01 10:00:00,3600.0,0.0
14,,,,
14,Activity D,1970-01-01 12:00:00,10800.0,0.2857131519319368
14,,,,
14,Activity G,1970-01-01 14:00:00,18000.0,0.5714263038638736
14,,,,
14,Activity M,1970-01-01 14:00:00,18000.0,0.5714263038638736
14,,,,
14,Activity I,1970-01-01 15:00:00,21600.0,0.714282879829842
14,,,,
14,Activity N,1970-01-01 15:00:00,21600.0,0.714282879829842
14,,,,
14,Activity F,1970-01-01 17:00:00,28800.0,0.9999960317617788
15,,,,
15,Activity B,1970-01-01 10:00:00,3600.0,0.0
15,,,,
15,Activity D,1970-01-01 12:00:00,10800.0,0.2857131519319368
15,,,,
