CaseID,Activity,CompleteTimestamp,CumTimeInterval,NormalizedTime
1,Activity A,1970-01-01 09:00:00,0.0,0.0
1,,,,
1,,,,
1,Activity D,1970-01-01 12:00:00,10800.0,0.4285697278979052
1,,,,
1,,,,
1,Activity G,1970-01-01 14:00:00,18000.0,0.714282879829842
1,,,,
1,,,,
1,Activity I,1970-01-01 15:00:00,21600.0,0.8571394557958104
1,,,,
1,,,,
1,Activity H,1970-01-01 16:00:00,25200.0,0.9999960317617788
1,,,,
2,Activity A,1970-01-01 09:00:00,0.0,0.0
2,,,,
2,,,,
2,Activity D,1970-01-01 12:00:00,10800.0,0.4285697278979052
2,,,,
2,,,,
2,Activity K,1970-01-01 14:00:00,18000.0,0.714282879829842
2,,,,
2,,,,
2,Activity L,1970-01-01 15:00:00,21600.0,0.8571394557958104
2,,,,
2,,,,
2,Activity H,1970-01-01 16:00:00,25200.0,0.9999960317617788
2,,,,
3,Activity A,1970-01-01 09:00:00,0.0,0.0
3,,,,
3,,,,
3,Activity D,1970-01-01 12:00:00,10800.0,0.4285697278979052
3,,,,
3,,,,
3,Activity M,1970-01-01 14:00:00,18000.0,0.714282879829842
3,,,,
3,,,,
3,Activity I,1970-01-01 15:00:00,21600.0,0.8571394557958104
3,,,,
3,,,,
3,Activity H,1970-01-01 16:00:00,25200.0,0.9999960317617788
3,,,,
4,Activity A,1970-01-01 09:00:00,0.0,0.0
4,,,,
4,,,,
4,Activity D,1970-01-01 12:00:00,10800.0,0.4285697278979052
4,,,,
4,,,,
4,Activity K,1970-01-01 14:00:00,18000.0,0.714282879829842
4,,,,
4,,,,
4,Activity J,1970-01-01 15:00:00,21600.0,0.8571394557958104
4,,,,
4,,,,
4,Activity H,1970-01-01 16:00:00,25200.0,0.9999960317617788
4,,,,
5,Activity A,1970-01-01 09:00:00,0.0,0.0
5,,,,
5,,,,
5,Activity D,1970-01-01 12:00:00,10800.0,0.4285697278979052
5,,,,
5,,,,
5,Activity K,1970-01-01 14:00:00,18000.0,0.714282879829842
5,,,,
5,,,,
5,Activity L,1970-01-01 15:00:00,21600.0,0.8571394557958104
5,,,,
5,,,,
5,Activity H,1970-01-01 16:00:00,25200.0,0.9999960317617788
5,,,,
6,Activity A,1970-01-01 09:00:00,0.0,0.0
6,,,,
6,,,,
6,Activity D,1970-01-01 12:00:00,10800.0,0.4285697278979052
6,,,,
6,,,,
6,Activity K,1970-01-01 14:00:00,18000.0,0.714282879829842
6,,,,
6,,,,
6,Activity L,1970-01-01 15:00:00,21600.0,0.8571394557958104
6,,,,
6,,,,
6,Activity H,1970-01-01 16:00:00,25200.0,0.9999960317617788
6,,,,
