CaseID,Activity,CompleteTimestamp,CumTimeInterval
1,,,
1,Activity B,1970-01-01 10:00:00,3600.0
1,,,
1,Activity D,1970-01-01 12:00:00,10800.0
1,,,
1,Activity K,1970-01-01 14:00:00,18000.0
1,,,
1,Activity M,1970-01-01 14:00:00,18000.0
1,,,
1,Activity I,1970-01-01 15:00:00,21600.0
1,,,
1,Activity N,1970-01-01 15:00:00,21600.0
1,,,
1,Activity F,1970-01-01 17:00:00,28800.0
2,,,
2,Activity B,1970-01-01 10:00:00,3600.0
2,,,
2,Activity D,1970-01-01 12:00:00,10800.0
2,,,
2,Activity M,1970-01-01 14:00:00,18000.0
2,,,
2,Activity G,1970-01-01 14:00:00,18000.0
2,,,
2,Activity L,1970-01-01 15:00:00,21600.0
2,,,
2,Activity I,1970-01-01 15:00:00,21600.0
2,,,
2,Activity F,1970-01-01 17:00:00,28800.0
3,,,
3,Activity B,1970-01-01 10:00:00,3600.0
3,,,
3,Activity D,1970-01-01 12:00:00,10800.0
3,,,
3,Activity G,1970-01-01 14:00:00,18000.0
3,,,
3,Activity K,1970-01-01 14:00:00,18000.0
3,,,
3,Activity I,1970-01-01 15:00:00,21600.0
3,,,
3,Activity L,1970-01-01 15:00:00,21600.0
3,,,
3,Activity F,1970-01-01 17:00:00,28800.0
4,,,
4,Activity B,1970-01-01 10:00:00,3600.0
4,,,
4,Activity D,1970-01-01 12:00:00,10800.0
4,,,
4,Activity G,1970-01-01 14:00:00,18000.0
4,,,
4,Activity M,1970-01-01 14:00:00,18000.0
4,,,
4,Activity J,1970-01-01 15:00:00,21600.0
4,,,
4,Activity N,1970-01-01 15:00:00,21600.0
4,,,
4,Activity F,1970-01-01 17:00:00,28800.0
5,,,
5,Activity B,1970-01-01 10:00:00,3600.0
5,,,
5,Activity D,1970-01-01 12:00:00,10800.0
5,,,
5,Activity M,1970-01-01 14:00:00,18000.0
5,,,
5,Activity G,1970-01-01 14:00:00,18000.0
5,,,
5,Activity L,1970-01-01 15:00:00,21600.0
5,,,
5,Activity J,1970-01-01 15:00:00,21600.0
5,,,
5,Activity F,1970-01-01 17:00:00,28800.0
6,,,
6,Activity B,1970-01-01 10:00:00,3600.0
6,,,
6,Activity D,1970-01-01 12:00:00,10800.0
6,,,
6,Activity M,1970-01-01 14:00:00,18000.0
6,,,
6,Activity G,1970-01-01 14:00:00,18000.0
6,,,
6,Activity L,1970-01-01 15:00:00,21600.0
6,,,
6,Activity I,1970-01-01 15:00:00,21600.0
6,,,
6,Activity F,1970-01-01 17:00:00,28800.0
7,,,
7,Activity B,1970-01-01 10:00:00,3600.0
7,,,
7,Activity D,1970-01-01 12:00:00,10800.0
7,,,
7,Activity G,1970-01-01 14:00:00,18000.0
7,,,
7,Activity K,1970-01-01 14:00:00,18000.0
7,,,
7,Activity I,1970-01-01 15:00:00,21600.0
7,,,
7,Activity L,1970-01-01 15:00:00,21600.0
7,,,
7,Activity F,1970-01-01 17:00:00,28800.0
8,,,
8,Activity B,1970-01-01 10:00:00,3600.0
8,,,
8,Activity D,1970-01-01 12:00:00,10800.0
8,,,
8,Activity K,1970-01-01 14:00:00,18000.0
8,,,
8,Activity G,1970-01-01 14:00:00,18000.0
8,,,
8,Activity N,1970-01-01 15:00:00,21600.0
8,,,
8,Activity J,1970-01-01 15:00:00,21600.0
8,,,
8,Activity F,1970-01-01 17:00:00,28800.0
9,,,
9,Activity B,1970-01-01 10:00:00,3600.0
9,,,
9,Activity D,1970-01-01 12:00:00,10800.0
9,,,
9,Activity M,1970-01-01 14:00:00,18000.0
9,,,
9,Activity G,1970-01-01 14:00:00,18000.0
9,,,
9,Activity L,1970-01-01 15:00:00,21600.0
9,,,
9,Activity I,1970-01-01 15:00:00,21600.0
9,,,
9,Activity F,1970-01-01 17:00:00,28800.0
10,,,
10,Activity B,1970-01-01 10:00:00,3600.0
10,,,
10,Activity D,1970-01-01 12:00:00,10800.0
10,,,
10,Activity K,1970-01-01 14:00:00,18000.0
10,,,
10,Activity M,1970-01-01 14:00:00,18000.0
10,,,
10,Activity I,1970-01-01 15:00:00,21600.0
10,,,
10,Activity N,1970-01-01 15:00:00,21600.0
10,,,
10,Activity F,1970-01-01 17:00:00,28800.0
11,,,
11,Activity B,1970-01-01 10:00:00,3600.0
11,,,
11,Activity D,1970-01-01 12:00:00,10800.0
11,,,
11,Activity K,1970-01-01 14:00:00,18000.0
11,,,
11,Activity G,1970-01-01 14:00:00,18000.0
11,,,
11,Activity N,1970-01-01 15:00:00,21600.0
11,,,
11,Activity J,1970-01-01 15:00:00,21600.0
11,,,
11,Activity F,1970-01-01 17:00:00,28800.0
12,,,
12,Activity B,1970-01-01 10:00:00,3600.0
12,,,
12,Activity D,1970-01-01 12:00:00,10800.0
12,,,
12,Activity K,1970-01-01 14:00:00,18000.0
12,,,
12,Activity G,1970-01-01 14:00:00,18000.0
12,,,
12,Activity N,1970-01-01 15:00:00,21600.0
12,,,
12,Activity I,1970-01-01 15:00:00,21600.0
12,,,
12,Activity F,1970-01-01 17:00:00,28800.0
13,,,
13,Activity B,1970-01-01 10:00:00,3600.0
13,,,
13,Activity D,1970-01-01 12:00:00,10800.0
13,,,
13,Activity G,1970-01-01 14:00:00,18000.0
13,,,
13,Activity M,1970-01-01 14:00:00,18000.0
13,,,
13,Activity I,1970-01-01 15:00:00,21600.0
13,,,
13,Activity N,1970-01-01 15:00:00,21600.0
13,,,
13,Activity F,1970-01-01 17:00:00,28800.0
14,,,
14,Activity B,1970-01-01 10:00:00,3600.0
14,,,
14,Activity D,1970-01-01 12:00:00,10800.0
14,,,
14,Activity G,1970-01-01 14:00:00,18000.0
14,,,
14,Activity M,1970-01-01 14:00:00,18000.0
14,,,
14,Activity I,1970-01-01 15:00:00,21600.0
14,,,
14,Activity N,1970-01-01 15:00:00,21600.0
14,,,
14,Activity F,1970-01-01 17:00:00,28800.0
15,,,
15,Activity B,1970-01-01 10:00:00,3600.0
15,,,
15,Activity D,1970-01-01 12:00:00,10800.0
15,,,
15,Activity K,1970-01-01 14:00:00,18000.0
15,,,
15,Activity M,1970-01-01 14:00:00,18000.0
15,,,
15,Activity I,1970-01-01 15:00:00,21600.0
15,,,
15,Activity N,1970-01-01 15:00:00,21600.0
15,,,
15,Activity F,1970-01-01 17:00:00,28800.0
16,,,
16,Activity B,1970-01-01 10:00:00,3600.0
16,,,
16,Activity D,1970-01-01 12:00:00,10800.0
16,,,
16,Activity M,1970-01-01 14:00:00,18000.0
16,,,
16,Activity K,1970-01-01 14:00:00,18000.0
16,,,
16,Activity I,1970-01-01 15:00:00,21600.0
16,,,
16,Activity L,1970-01-01 15:00:00,21600.0
16,,,
16,Activity F,1970-01-01 17:00:00,28800.0
17,,,
17,Activity B,1970-01-01 10:00:00,3600.0
17,,,
17,Activity D,1970-01-01 12:00:00,10800.0
17,,,
17,Activity G,1970-01-01 14:00:00,18000.0
17,,,
17,Activity M,1970-01-01 14:00:00,18000.0
17,,,
17,Activity I,1970-01-01 15:00:00,21600.0
17,,,
17,Activity N,1970-01-01 15:00:00,21600.0
17,,,
17,Activity F,1970-01-01 17:00:00,28800.0
18,,,
18,Activity B,1970-01-01 10:00:00,3600.0
18,,,
18,Activity D,1970-01-01 12:00:00,10800.0
18,,,
18,Activity G,1970-01-01 14:00:00,18000.0
18,,,
18,Activity K,1970-01-01 14:00:00,18000.0
18,,,
18,Activity I,1970-01-01 15:00:00,21600.0
18,,,
18,Activity L,1970-01-01 15:00:00,21600.0
18,,,
18,Activity F,1970-01-01 17:00:00,28800.0
19,,,
19,Activity B,1970-01-01 10:00:00,3600.0
19,,,
19,Activity D,1970-01-01 12:00:00,10800.0
19,,,
19,Activity M,1970-01-01 14:00:00,18000.0
19,,,
19,Activity G,1970-01-01 14:00:00,18000.0
19,,,
19,Activity L,1970-01-01 15:00:00,21600.0
19,,,
19,Activity I,1970-01-01 15:00:00,21600.0
19,,,
19,Activity F,1970-01-01 17:00:00,28800.0
20,,,
20,Activity B,1970-01-01 10:00:00,3600.0
20,,,
20,Activity D,1970-01-01 12:00:00,10800.0
20,,,
20,Activity G,1970-01-01 14:00:00,18000.0
20,,,
20,Activity K,1970-01-01 14:00:00,18000.0
20,,,
20,Activity I,1970-01-01 15:00:00,21600.0
20,,,
20,Activity L,1970-01-01 15:00:00,21600.0
20,,,
20,Activity F,1970-01-01 17:00:00,28800.0
21,,,
21,Activity B,1970-01-01 10:00:00,3600.0
21,,,
21,Activity D,1970-01-01 12:00:00,10800.0
21,,,
21,Activity M,1970-01-01 14:00:00,18000.0
21,,,
21,Activity G,1970-01-01 14:00:00,18000.0
21,,,
21,Activity L,1970-01-01 15:00:00,21600.0
21,,,
21,Activity J,1970-01-01 15:00:00,21600.0
21,,,
21,Activity F,1970-01-01 17:00:00,28800.0
22,,,
22,Activity B,1970-01-01 10:00:00,3600.0
22,,,
22,Activity D,1970-01-01 12:00:00,10800.0
22,,,
22,Activity K,1970-01-01 14:00:00,18000.0
22,,,
22,Activity M,1970-01-01 14:00:00,18000.0
22,,,
22,Activity I,1970-01-01 15:00:00,21600.0
22,,,
22,Activity N,1970-01-01 15:00:00,21600.0
22,,,
22,Activity F,1970-01-01 17:00:00,28800.0
23,,,
23,Activity B,1970-01-01 10:00:00,3600.0
23,,,
23,Activity D,1970-01-01 12:00:00,10800.0
23,,,
23,Activity G,1970-01-01 14:00:00,18000.0
23,,,
23,Activity K,1970-01-01 14:00:00,18000.0
23,,,
23,Activity I,1970-01-01 15:00:00,21600.0
23,,,
23,Activity L,1970-01-01 15:00:00,21600.0
23,,,
23,Activity F,1970-01-01 17:00:00,28800.0
24,,,
24,Activity B,1970-01-01 10:00:00,3600.0
24,,,
24,Activity D,1970-01-01 12:00:00,10800.0
24,,,
24,Activity G,1970-01-01 14:00:00,18000.0
24,,,
24,Activity M,1970-01-01 14:00:00,18000.0
24,,,
24,Activity I,1970-01-01 15:00:00,21600.0
24,,,
24,Activity N,1970-01-01 15:00:00,21600.0
24,,,
24,Activity F,1970-01-01 17:00:00,28800.0
25,,,
25,Activity B,1970-01-01 10:00:00,3600.0
25,,,
25,Activity D,1970-01-01 12:00:00,10800.0
25,,,
25,Activity M,1970-01-01 14:00:00,18000.0
25,,,
25,Activity K,1970-01-01 14:00:00,18000.0
25,,,
25,Activity J,1970-01-01 15:00:00,21600.0
25,,,
25,Activity L,1970-01-01 15:00:00,21600.0
25,,,
25,Activity F,1970-01-01 17:00:00,28800.0
26,,,
26,Activity B,1970-01-01 10:00:00,3600.0
26,,,
