CaseID,Activity,CompleteTimestamp,CumTimeInterval,NormalizedTime
1,Activity A,1970-01-01 09:00:00,0.0,0.0
1,,,,
1,Activity C,1970-01-01 11:00:00,7200.0,0.2857131519319368
1,,,,
1,Activity E,1970-01-01 13:00:00,14400.0,0.5714263038638736
1,,,,
1,Activity G,1970-01-01 14:00:00,18000.0,0.714282879829842
1,,,,
1,Activity L,1970-01-01 15:00:00,21600.0,0.8571394557958104
1,,,,
1,Activity J,1970-01-01 15:00:00,21600.0,0.8571394557958104
1,,,,
1,Activity H,1970-01-01 16:00:00,25200.0,0.9999960317617788
1,,,,
2,Activity A,1970-01-01 09:00:00,0.0,0.0
2,,,,
2,Activity C,1970-01-01 11:00:00,7200.0,0.2857131519319368
2,,,,
2,Activity E,1970-01-01 13:00:00,14400.0,0.5714263038638736
2,,,,
2,Activity K,1970-01-01 14:00:00,18000.0,0.714282879829842
2,,,,
2,Activity N,1970-01-01 15:00:00,21600.0,0.8571394557958104
2,,,,
2,Activity J,1970-01-01 15:00:00,21600.0,0.8571394557958104
2,,,,
2,Activity H,1970-01-01 16:00:00,25200.0,0.9999960317617788
2,,,,
3,Activity A,1970-01-01 09:00:00,0.0,0.0
3,,,,
3,Activity C,1970-01-01 11:00:00,7200.0,0.2857131519319368
3,,,,
3,Activity E,1970-01-01 13:00:00,14400.0,0.5714263038638736
3,,,,
3,Activity M,1970-01-01 14:00:00,18000.0,0.714282879829842
3,,,,
3,Activity J,1970-01-01 15:00:00,21600.0,0.8571394557958104
3,,,,
3,Activity N,1970-01-01 15:00:00,21600.0,0.8571394557958104
3,,,,
3,Activity H,1970-01-01 16:00:00,25200.0,0.9999960317617788
3,,,,
4,Activity A,1970-01-01 09:00:00,0.0,0.0
4,,,,
4,Activity C,1970-01-01 11:00:00,7200.0,0.2857131519319368
4,,,,
4,Activity E,1970-01-01 13:00:00,14400.0,0.5714263038638736
4,,,,
4,Activity K,1970-01-01 14:00:00,18000.0,0.714282879829842
4,,,,
4,Activity I,1970-01-01 15:00:00,21600.0,0.8571394557958104
4,,,,
4,Activity L,1970-01-01 15:00:00,21600.0,0.8571394557958104
4,,,,
4,Activity H,1970-01-01 16:00:00,25200.0,0.9999960317617788
4,,,,
5,Activity A,1970-01-01 09:00:00,0.0,0.0
5,,,,
5,Activity C,1970-01-01 11:00:00,7200.0,0.2857131519319368
5,,,,
5,Activity E,1970-01-01 13:00:00,14400.0,0.5714263038638736
5,,,,
5,Activity K,1970-01-01 14:00:00,18000.0,0.714282879829842
5,,,,
5,Activity N,1970-01-01 15:00:00,21600.0,0.8571394557958104
5,,,,
