CaseID,Activity,time:timestamp
1,Activity A,0.0
1,,
1,Activity C,8.881975184248867
1,,
1,Activity E,9.575052927597383
1,,
1,Activity G,9.798182590890704
1,,
1,Activity L,9.980494888896912
1,,
1,Activity J,9.980494888896912
1,,
1,Activity H,10.134638955251866
1,,
2,Activity A,0.0
2,,
2,Activity C,8.881975184248867
2,,
2,Activity E,9.575052927597383
2,,
2,Activity K,9.798182590890704
2,,
2,Activity N,9.980494888896912
2,,
2,Activity J,9.980494888896912
2,,
2,Activity H,10.134638955251866
2,,
3,Activity A,0.0
3,,
3,Activity C,8.881975184248867
3,,
3,Activity E,9.575052927597383
3,,
3,Activity M,9.798182590890704
3,,
3,Activity J,9.980494888896912
3,,
3,Activity N,9.980494888896912
3,,
3,Activity H,10.134638955251866
3,,
4,Activity A,0.0
4,,
4,Activity C,8.881975184248867
4,,
4,Activity E,9.575052927597383
4,,
4,Activity K,9.798182590890704
4,,
4,Activity I,9.980494888896912
4,,
4,Activity L,9.980494888896912
4,,
4,Activity H,10.134638955251866
4,,
5,Activity A,0.0
5,,
5,Activity C,8.881975184248867
5,,
5,Activity E,9.575052927597383
5,,
5,Activity K,9.798182590890704
5,,
5,Activity N,9.980494888896912
5,,
5,Activity I,9.980494888896912
5,,
5,Activity H,10.134638955251866
5,,
6,Activity A,0.0
6,,
6,Activity C,8.881975184248867
6,,
6,Activity E,9.575052927597383
6,,
6,Activity K,9.798182590890704
6,,
6,Activity N,9.980494888896912
6,,
6,Activity J,9.980494888896912
6,,
6,Activity H,10.134638955251866
6,,
7,Activity A,0.0
7,,
7,Activity C,8.881975184248867
7,,
7,Activity E,9.575052927597383
7,,
7,Activity M,9.798182590890704
7,,
7,Activity J,9.980494888896912
7,,
7,Activity N,9.980494888896912
7,,
7,Activity H,10.134638955251866
7,,
8,Activity A,0.0
8,,
8,Activity C,8.881975184248867
8,,
8,Activity E,9.575052927597383
8,,
8,Activity M,9.798182590890704
8,,
8,Activity L,9.980494888896912
8,,
8,Activity I,9.980494888896912
8,,
8,Activity H,10.134638955251866
8,,
9,Activity A,0.0
9,,
9,Activity C,8.881975184248867
9,,
9,Activity E,9.575052927597383
9,,
9,Activity K,9.798182590890704
9,,
9,Activity N,9.980494888896912
9,,
9,Activity J,9.980494888896912
9,,
9,Activity H,10.134638955251866
9,,
10,Activity A,0.0
10,,
10,Activity C,8.881975184248867
10,,
10,Activity E,9.575052927597383
10,,
10,Activity G,9.798182590890704
10,,
10,Activity L,9.980494888896912
10,,
10,Activity J,9.980494888896912
10,,
10,Activity H,10.134638955251866
10,,
11,Activity A,0.0
11,,
11,Activity C,8.881975184248867
11,,
11,Activity E,9.575052927597383
11,,
11,Activity M,9.798182590890704
11,,
11,Activity L,9.980494888896912
11,,
11,Activity I,9.980494888896912
11,,
11,Activity H,10.134638955251866
11,,
12,Activity A,0.0
12,,
12,Activity C,8.881975184248867
12,,
12,Activity E,9.575052927597383
12,,
12,Activity M,9.798182590890704
12,,
12,Activity L,9.980494888896912
12,,
12,Activity J,9.980494888896912
12,,
12,Activity H,10.134638955251866
12,,
13,Activity A,0.0
13,,
13,Activity C,8.881975184248867
13,,
13,Activity E,9.575052927597383
13,,
13,Activity K,9.798182590890704
13,,
13,Activity J,9.980494888896912
13,,
13,Activity L,9.980494888896912
13,,
13,Activity H,10.134638955251866
13,,
14,Activity A,0.0
14,,
14,Activity C,8.881975184248867
14,,
14,Activity E,9.575052927597383
14,,
14,Activity K,9.798182590890704
14,,
14,Activity J,9.980494888896912
14,,
14,Activity L,9.980494888896912
14,,
14,Activity H,10.134638955251866
14,,
15,Activity A,0.0
15,,
15,Activity C,8.881975184248867
15,,
15,Activity E,9.575052927597383
15,,
15,Activity G,9.798182590890704
15,,
15,Activity L,9.980494888896912
15,,
15,Activity J,9.980494888896912
15,,
15,Activity H,10.134638955251866
15,,
16,Activity A,0.0
16,,
16,Activity C,8.881975184248867
16,,
16,Activity E,9.575052927597383
16,,
16,Activity G,9.798182590890704
16,,
16,Activity N,9.980494888896912
16,,
16,Activity J,9.980494888896912
16,,
16,Activity H,10.134638955251866
16,,
17,Activity A,0.0
17,,
17,Activity C,8.881975184248867
17,,
17,Activity E,9.575052927597383
17,,
17,Activity K,9.798182590890704
17,,
17,Activity J,9.980494888896912
17,,
17,Activity L,9.980494888896912
17,,
17,Activity H,10.134638955251866
17,,
18,Activity A,0.0
18,,
18,Activity C,8.881975184248867
18,,
18,Activity E,9.575052927597383
18,,
18,Activity M,9.798182590890704
18,,
18,Activity J,9.980494888896912
18,,
18,Activity N,9.980494888896912
18,,
18,Activity H,10.134638955251866
18,,
19,Activity A,0.0
19,,
19,Activity C,8.881975184248867
19,,
19,Activity E,9.575052927597383
19,,
19,Activity K,9.798182590890704
19,,
19,Activity N,9.980494888896912
19,,
19,Activity J,9.980494888896912
19,,
19,Activity H,10.134638955251866
19,,
20,Activity A,0.0
20,,
20,Activity C,8.881975184248867
20,,
20,Activity E,9.575052927597383
20,,
20,Activity M,9.798182590890704
20,,
20,Activity J,9.980494888896912
20,,
20,Activity N,9.980494888896912
20,,
20,Activity H,10.134638955251866
20,,
21,Activity A,0.0
21,,
21,Activity C,8.881975184248867
21,,
21,Activity E,9.575052927597383
21,,
21,Activity K,9.798182590890704
21,,
21,Activity N,9.980494888896912
21,,
21,Activity I,9.980494888896912
21,,
21,Activity H,10.134638955251866
21,,
22,Activity A,0.0
22,,
22,Activity C,8.881975184248867
22,,
22,Activity E,9.575052927597383
22,,
22,Activity G,9.798182590890704
22,,
22,Activity L,9.980494888896912
22,,
22,Activity J,9.980494888896912
22,,
22,Activity H,10.134638955251866
22,,
23,Activity A,0.0
23,,
23,Activity C,8.881975184248867
23,,
23,Activity E,9.575052927597383
23,,
23,Activity M,9.798182590890704
23,,
23,Activity J,9.980494888896912
23,,
23,Activity N,9.980494888896912
23,,
23,Activity H,10.134638955251866
23,,
24,Activity A,0.0
24,,
24,Activity C,8.881975184248867
24,,
24,Activity E,9.575052927597383
24,,
24,Activity K,9.798182590890704
24,,
24,Activity J,9.980494888896912
24,,
24,Activity L,9.980494888896912
24,,
24,Activity H,10.134638955251866
24,,
25,Activity A,0.0
25,,
25,Activity C,8.881975184248867
25,,
25,Activity E,9.575052927597383
25,,
25,Activity G,9.798182590890704
25,,
25,Activity N,9.980494888896912
25,,
25,Activity I,9.980494888896912
25,,
25,Activity H,10.134638955251866
25,,
26,Activity A,0.0
26,,
26,Activity C,8.881975184248867
26,,
26,Activity E,9.575052927597383
26,,
26,Activity G,9.798182590890704
26,,
26,Activity L,9.980494888896912
26,,
26,Activity I,9.980494888896912
26,,
26,Activity H,10.134638955251866
26,,
27,Activity A,0.0
27,,
27,Activity C,8.881975184248867
27,,
27,Activity E,9.575052927597383
27,,
27,Activity K,9.798182590890704
27,,
27,Activity I,9.980494888896912
27,,
27,Activity L,9.980494888896912
27,,
27,Activity H,10.134638955251866
27,,
28,Activity A,0.0
28,,
28,Activity C,8.881975184248867
28,,
28,Activity E,9.575052927597383
28,,
28,Activity M,9.798182590890704
28,,
28,Activity L,9.980494888896912
28,,
28,Activity J,9.980494888896912
28,,
28,Activity H,10.134638955251866
28,,
29,Activity A,0.0
29,,
29,Activity C,8.881975184248867
29,,
29,Activity E,9.575052927597383
29,,
29,Activity M,9.798182590890704
29,,
29,Activity J,9.980494888896912
29,,
29,Activity N,9.980494888896912
29,,
29,Activity H,10.134638955251866
29,,
30,Activity A,0.0
30,,
30,Activity C,8.881975184248867
30,,
30,Activity E,9.575052927597383
30,,
30,Activity M,9.798182590890704
30,,
30,Activity I,9.980494888896912
30,,
30,Activity N,9.980494888896912
30,,
30,Activity H,10.134638955251866
30,,
31,Activity A,0.0
31,,
31,Activity C,8.881975184248867
31,,
31,Activity E,9.575052927597383
31,,
31,Activity G,9.798182590890704
31,,
31,Activity L,9.980494888896912
31,,
31,Activity I,9.980494888896912
31,,
31,Activity H,10.134638955251866
31,,
32,Activity A,0.0
32,,
32,Activity C,8.881975184248867
32,,
32,Activity E,9.575052927597383
32,,
32,Activity G,9.798182590890704
32,,
32,Activity L,9.980494888896912
32,,
32,Activity J,9.980494888896912
32,,
32,Activity H,10.134638955251866
32,,
33,Activity A,0.0
33,,
33,Activity C,8.881975184248867
33,,
33,Activity E,9.575052927597383
33,,
33,Activity M,9.798182590890704
33,,
33,Activity J,9.980494888896912
33,,
33,Activity N,9.980494888896912
33,,
33,Activity H,10.134638955251866
33,,
34,Activity A,0.0
34,,
34,Activity C,8.881975184248867
34,,
34,Activity E,9.575052927597383
34,,
34,Activity M,9.798182590890704
34,,
34,Activity J,9.980494888896912
34,,
34,Activity N,9.980494888896912
34,,
34,Activity H,10.134638955251866
34,,
35,Activity A,0.0
35,,
35,Activity C,8.881975184248867
35,,
35,Activity E,9.575052927597383
35,,
35,Activity M,9.798182590890704
35,,
35,Activity L,9.980494888896912
35,,
35,Activity I,9.980494888896912
35,,
35,Activity H,10.134638955251866
35,,
36,Activity A,0.0
36,,
36,Activity C,8.881975184248867
36,,
36,Activity E,9.575052927597383
36,,
36,Activity G,9.798182590890704
36,,
36,Activity N,9.980494888896912
36,,
36,Activity J,9.980494888896912
36,,
36,Activity H,10.134638955251866
36,,
37,Activity A,0.0
37,,
37,Activity C,8.881975184248867
37,,
37,Activity E,9.575052927597383
37,,
37,Activity M,9.798182590890704
37,,
37,Activity L,9.980494888896912
37,,
37,Activity I,9.980494888896912
37,,
37,Activity H,10.134638955251866
37,,
38,Activity A,0.0
38,,
38,Activity C,8.881975184248867
38,,
38,Activity E,9.575052927597383
38,,
38,Activity K,9.798182590890704
38,,
38,Activity N,9.980494888896912
38,,
38,Activity I,9.980494888896912
38,,
38,Activity H,10.134638955251866
38,,
39,Activity A,0.0
39,,
39,Activity C,8.881975184248867
39,,
39,Activity E,9.575052927597383
39,,
39,Activity K,9.798182590890704
39,,
39,Activity N,9.980494888896912
39,,
39,Activity J,9.980494888896912
39,,
39,Activity H,10.134638955251866
39,,
40,Activity A,0.0
40,,
40,Activity C,8.881975184248867
40,,
40,Activity E,9.575052927597383
40,,
40,Activity G,9.798182590890704
40,,
40,Activity L,9.980494888896912
40,,
40,Activity I,9.980494888896912
40,,
40,Activity H,10.134638955251866
40,,
41,Activity A,0.0
41,,
41,Activity C,8.881975184248867
41,,
41,Activity E,9.575052927597383
41,,
41,Activity K,9.798182590890704
41,,
41,Activity N,9.980494888896912
41,,
41,Activity I,9.980494888896912
41,,
41,Activity H,10.134638955251866
41,,
42,Activity A,0.0
42,,
42,Activity C,8.881975184248867
42,,
42,Activity E,9.575052927597383
42,,
42,Activity M,9.798182590890704
42,,
42,Activity J,9.980494888896912
42,,
42,Activity N,9.980494888896912
42,,
42,Activity H,10.134638955251866
42,,
43,Activity A,0.0
43,,
43,Activity C,8.881975184248867
43,,
43,Activity E,9.575052927597383
43,,
43,Activity M,9.798182590890704
43,,
43,Activity J,9.980494888896912
43,,
43,Activity N,9.980494888896912
43,,
43,Activity H,10.134638955251866
43,,
44,Activity A,0.0
44,,
44,Activity C,8.881975184248867
44,,
44,Activity E,9.575052927597383
44,,
44,Activity K,9.798182590890704
44,,
44,Activity N,9.980494888896912
44,,
44,Activity J,9.980494888896912
44,,
44,Activity H,10.134638955251866
44,,
45,Activity A,0.0
45,,
45,Activity C,8.881975184248867
45,,
45,Activity E,9.575052927597383
45,,
45,Activity G,9.798182590890704
45,,
45,Activity N,9.980494888896912
45,,
45,Activity J,9.980494888896912
45,,
45,Activity H,10.134638955251866
45,,
46,Activity A,0.0
46,,
46,Activity C,8.881975184248867
46,,
46,Activity E,9.575052927597383
46,,
46,Activity M,9.798182590890704
46,,
46,Activity L,9.980494888896912
46,,
46,Activity I,9.980494888896912
46,,
46,Activity H,10.134638955251866
46,,
47,Activity A,0.0
47,,
47,Activity C,8.881975184248867
47,,
47,Activity E,9.575052927597383
47,,
47,Activity G,9.798182590890704
47,,
47,Activity N,9.980494888896912
47,,
47,Activity I,9.980494888896912
47,,
47,Activity H,10.134638955251866
47,,
48,Activity A,0.0
48,,
48,Activity C,8.881975184248867
48,,
48,Activity E,9.575052927597383
48,,
48,Activity G,9.798182590890704
48,,
48,Activity N,9.980494888896912
48,,
48,Activity J,9.980494888896912
48,,
48,Activity H,10.134638955251866
48,,
49,Activity A,0.0
49,,
49,Activity C,8.881975184248867
49,,
49,Activity E,9.575052927597383
49,,
49,Activity K,9.798182590890704
49,,
49,Activity N,9.980494888896912
49,,
49,Activity I,9.980494888896912
49,,
49,Activity H,10.134638955251866
49,,
50,Activity A,0.0
50,,
50,Activity C,8.881975184248867
50,,
50,Activity E,9.575052927597383
50,,
50,Activity M,9.798182590890704
50,,
50,Activity J,9.980494888896912
50,,
50,Activity N,9.980494888896912
50,,
50,Activity H,10.134638955251866
50,,
51,Activity A,0.0
51,,
51,Activity C,8.881975184248867
51,,
51,Activity E,9.575052927597383
51,,
51,Activity K,9.798182590890704
51,,
51,Activity N,9.980494888896912
51,,
51,Activity J,9.980494888896912
51,,
51,Activity H,10.134638955251866
51,,
52,Activity A,0.0
52,,
52,Activity C,8.881975184248867
52,,
52,Activity E,9.575052927597383
52,,
52,Activity M,9.798182590890704
52,,
52,Activity J,9.980494888896912
52,,
52,Activity N,9.980494888896912
52,,
52,Activity H,10.134638955251866
52,,
53,Activity A,0.0
53,,
53,Activity C,8.881975184248867
53,,
53,Activity E,9.575052927597383
53,,
53,Activity M,9.798182590890704
53,,
53,Activity J,9.980494888896912
53,,
53,Activity N,9.980494888896912
53,,
53,Activity H,10.134638955251866
53,,
54,Activity A,0.0
54,,
54,Activity C,8.881975184248867
54,,
54,Activity E,9.575052927597383
54,,
54,Activity K,9.798182590890704
54,,
54,Activity N,9.980494888896912
54,,
54,Activity I,9.980494888896912
54,,
54,Activity H,10.134638955251866
54,,
55,Activity A,0.0
55,,
55,Activity C,8.881975184248867
55,,
55,Activity E,9.575052927597383
55,,
55,Activity G,9.798182590890704
55,,
55,Activity N,9.980494888896912
55,,
55,Activity I,9.980494888896912
55,,
55,Activity H,10.134638955251866
55,,
56,Activity A,0.0
56,,
56,Activity C,8.881975184248867
56,,
56,Activity E,9.575052927597383
56,,
56,Activity M,9.798182590890704
56,,
56,Activity J,9.980494888896912
56,,
56,Activity N,9.980494888896912
56,,
56,Activity H,10.134638955251866
56,,
57,Activity A,0.0
57,,
57,Activity C,8.881975184248867
57,,
57,Activity E,9.575052927597383
57,,
57,Activity M,9.798182590890704
57,,
57,Activity L,9.980494888896912
57,,
57,Activity I,9.980494888896912
57,,
57,Activity H,10.134638955251866
57,,
58,Activity A,0.0
58,,
58,Activity C,8.881975184248867
58,,
58,Activity E,9.575052927597383
58,,
58,Activity M,9.798182590890704
58,,
58,Activity L,9.980494888896912
58,,
58,Activity I,9.980494888896912
58,,
58,Activity H,10.134638955251866
58,,
59,Activity A,0.0
59,,
59,Activity C,8.881975184248867
59,,
59,Activity E,9.575052927597383
59,,
59,Activity G,9.798182590890704
59,,
59,Activity N,9.980494888896912
59,,
59,Activity J,9.980494888896912
59,,
59,Activity H,10.134638955251866
59,,
60,Activity A,0.0
60,,
60,Activity C,8.881975184248867
60,,
60,Activity E,9.575052927597383
60,,
60,Activity M,9.798182590890704
60,,
60,Activity L,9.980494888896912
60,,
60,Activity I,9.980494888896912
60,,
60,Activity H,10.134638955251866
60,,
61,Activity A,0.0
61,,
61,Activity C,8.881975184248867
61,,
61,Activity E,9.575052927597383
61,,
61,Activity K,9.798182590890704
61,,
61,Activity N,9.980494888896912
61,,
61,Activity I,9.980494888896912
61,,
61,Activity H,10.134638955251866
61,,
62,Activity A,0.0
62,,
62,Activity C,8.881975184248867
62,,
62,Activity E,9.575052927597383
62,,
62,Activity M,9.798182590890704
62,,
62,Activity L,9.980494888896912
62,,
62,Activity I,9.980494888896912
62,,
62,Activity H,10.134638955251866
62,,
63,Activity A,0.0
63,,
63,Activity C,8.881975184248867
63,,
63,Activity E,9.575052927597383
63,,
63,Activity M,9.798182590890704
63,,
63,Activity L,9.980494888896912
63,,
63,Activity I,9.980494888896912
63,,
63,Activity H,10.134638955251866
63,,
64,Activity A,0.0
64,,
64,Activity C,8.881975184248867
64,,
64,Activity E,9.575052927597383
64,,
64,Activity G,9.798182590890704
64,,
64,Activity N,9.980494888896912
64,,
64,Activity I,9.980494888896912
64,,
64,Activity H,10.134638955251866
64,,
65,Activity A,0.0
65,,
65,Activity C,8.881975184248867
65,,
65,Activity E,9.575052927597383
65,,
65,Activity G,9.798182590890704
65,,
65,Activity L,9.980494888896912
65,,
65,Activity J,9.980494888896912
65,,
65,Activity H,10.134638955251866
65,,
66,Activity A,0.0
66,,
66,Activity C,8.881975184248867
66,,
66,Activity E,9.575052927597383
66,,
66,Activity G,9.798182590890704
66,,
66,Activity L,9.980494888896912
66,,
66,Activity I,9.980494888896912
66,,
66,Activity H,10.134638955251866
66,,
67,Activity A,0.0
67,,
67,Activity C,8.881975184248867
67,,
67,Activity E,9.575052927597383
67,,
67,Activity G,9.798182590890704
67,,
67,Activity L,9.980494888896912
67,,
67,Activity J,9.980494888896912
67,,
67,Activity H,10.134638955251866
67,,
68,Activity A,0.0
68,,
68,Activity C,8.881975184248867
68,,
